iann,ilabel,ibox,normx,normy,normwidth,normheight,file,label,isyn
4617,4,1317,0.7618977884040635,0.31127530357902,0.0837955768081299,0.2625506071580402,103331331110121002_x4_cropped,couple/2people,4
4618,26,1317,0.7618977884040635,0.31127530357902,0.0837955768081299,0.2625506071580402,103331331110121002_x4_cropped,standing,17
4619,30,1317,0.7618977884040635,0.31127530357902,0.0837955768081299,0.2625506071580402,103331331110121002_x4_cropped,talking,20
4621,0,1318,0.6122295277943813,0.2347290563239365,0.0239091452480566,0.1298193708826245,103331331110121002_x4_cropped,alone,0
4622,34,1318,0.6122295277943813,0.2347290563239365,0.0239091452480566,0.1298193708826245,103331331110121002_x4_cropped,walking,23
4624,0,1319,0.8724242424242417,0.7249999999999998,0.2551515151515149,0.5499999999999987,103331331110121002_x4_cropped,alone,0
4625,34,1319,0.8724242424242417,0.7249999999999998,0.2551515151515149,0.5499999999999987,103331331110121002_x4_cropped,walking,23
4626,16,1319,0.8724242424242417,0.7249999999999998,0.2551515151515149,0.5499999999999987,103331331110121002_x4_cropped,pushing stroller or shopping cart,12
4628,4,1320,0.5627615062761506,0.1745665934688824,0.0245068738792588,0.078554967060997,103331331110121002_x4_cropped,couple/2people,4
4629,26,1320,0.5627615062761506,0.1745665934688824,0.0245068738792588,0.078554967060997,103331331110121002_x4_cropped,standing,17
4631,0,1321,0.1028659370725034,0.3374910202857413,0.0657318741450068,0.2349820405714827,103331201023321302_x4_cropped,alone,0
4632,34,1321,0.1028659370725034,0.3374910202857413,0.0657318741450068,0.2349820405714827,103331201023321302_x4_cropped,walking,23
4634,4,1322,0.1267686848775581,0.4110863997668662,0.1323424917562075,0.2245973475954833,103331013033301002_x4_cropped,couple/2people,4
4635,22,1322,0.1267686848775581,0.4110863997668662,0.1323424917562075,0.2245973475954833,103331013033301002_x4_cropped,sitting,15
4636,27,1322,0.1267686848775581,0.4110863997668662,0.1323424917562075,0.2245973475954833,103331013033301002_x4_cropped,street vendors,18
4637,30,1322,0.1267686848775581,0.4110863997668662,0.1323424917562075,0.2245973475954833,103331013033301002_x4_cropped,talking,20
4639,0,1323,0.7380779753761977,0.3173145245559036,0.0561559507523936,0.3146290491118078,021000322113001302_x4_cropped,alone,0
4640,26,1323,0.7380779753761977,0.3173145245559036,0.0561559507523936,0.3146290491118078,021000322113001302_x4_cropped,standing,17
4642,0,1324,0.6159439124487011,0.1904719562243501,0.0382079343365252,0.1836798905608752,021000322113001302_x4_cropped,alone,0
4643,34,1324,0.6159439124487011,0.1904719562243501,0.0382079343365252,0.1836798905608752,021000322113001302_x4_cropped,walking,23
4645,0,1325,0.5771819425444599,0.1999999999999998,0.0343638850889187,0.2199999999999999,021000322113001302_x4_cropped,alone,0
4646,34,1325,0.5771819425444599,0.1999999999999998,0.0343638850889187,0.2199999999999999,021000322113001302_x4_cropped,walking,23
4647,31,1325,0.5771819425444599,0.1999999999999998,0.0343638850889187,0.2199999999999999,021000322113001302_x4_cropped,talking on phone,21
4649,0,1326,0.9134199726402186,0.3115800273597811,0.06,0.3096716826265388,021000322113001302_x4_cropped,alone,0
4650,26,1326,0.9134199726402186,0.3115800273597811,0.06,0.3096716826265388,021000322113001302_x4_cropped,standing,17
4651,31,1326,0.9134199726402186,0.3115800273597811,0.06,0.3096716826265388,021000322113001302_x4_cropped,talking on phone,21
4653,0,1327,0.4825239398084812,0.0354719562243502,0.0127359781121754,0.0654719562243502,021000322113001302_x4_cropped,alone,0
4654,34,1327,0.4825239398084812,0.0354719562243502,0.0127359781121754,0.0654719562243502,021000322113001302_x4_cropped,walking,23
4656,0,1328,0.3336798905608757,0.3218428226905729,0.1242954856361148,0.2436856453811467,103331013100213102_x4_cropped,alone,0
4657,2,1328,0.3336798905608757,0.3218428226905729,0.1242954856361148,0.2436856453811467,103331013100213102_x4_cropped,biking,2
4659,4,1329,0.7765980871434618,0.5700861458491311,0.2205994025212024,0.4972843676486219,103330322200212310_x4_cropped,couple/2people,4
4660,34,1329,0.7765980871434618,0.5700861458491311,0.2205994025212024,0.4972843676486219,103330322200212310_x4_cropped,walking,23
4661,39,1329,0.7765980871434618,0.5700861458491311,0.2205994025212024,0.4972843676486219,103330322200212310_x4_cropped,crossing crosswalk,27
4664,0,1330,0.2062761506276151,0.2248193708826247,0.0325523012552299,0.1096387417652491,103330322200212310_x4_cropped,alone,0
4665,34,1330,0.2062761506276151,0.2248193708826247,0.0325523012552299,0.1096387417652491,103330322200212310_x4_cropped,walking,23
4667,0,1331,0.9670952949325478,0.2153178283387902,0.0237412690709471,0.1068210026693071,103330322200212310_x4_cropped,alone,0
4668,34,1331,0.9670952949325478,0.2153178283387902,0.0237412690709471,0.1068210026693071,103330322200212310_x4_cropped,walking,23
4670,0,1332,0.6077704722056191,0.2649096854413123,0.0355409444112372,0.1498193708826245,103330322200212310_x4_cropped,alone,0
4671,34,1332,0.6077704722056191,0.2649096854413123,0.0355409444112372,0.1498193708826245,103330322200212310_x4_cropped,walking,23
4672,39,1332,0.6077704722056191,0.2649096854413123,0.0355409444112372,0.1498193708826245,103330322200212310_x4_cropped,crossing crosswalk,27
4674,0,1333,0.0196689351623704,0.2583632597005321,0.0393378703247409,0.129097211384517,103330322200212310_x4_cropped,alone,0
4675,34,1333,0.0196689351623704,0.2583632597005321,0.0393378703247409,0.129097211384517,103330322200212310_x4_cropped,walking,23
4677,4,1334,0.3676329946204419,0.2602745769285268,0.0397250448296478,0.1252745769285273,103330322200212310_x4_cropped,couple/2people,4
4678,34,1334,0.3676329946204419,0.2602745769285268,0.0397250448296478,0.1252745769285273,103330322200212310_x4_cropped,walking,23
4679,39,1334,0.3676329946204419,0.2602745769285268,0.0397250448296478,0.1252745769285273,103330322200212310_x4_cropped,crossing crosswalk,27
4681,0,1335,0.0818286311389758,0.2407219810124104,0.0288819226750261,0.1214439620248212,103330322200212310_x4_cropped,alone,0
4682,34,1335,0.0818286311389758,0.2407219810124104,0.0288819226750261,0.1214439620248212,103330322200212310_x4_cropped,walking,23
4684,0,1336,0.5091186407013845,0.267091767859673,0.0310645378283523,0.1363656181377075,103330322200212310_x4_cropped,alone,0
4685,34,1336,0.5091186407013845,0.267091767859673,0.0310645378283523,0.1363656181377075,103330322200212310_x4_cropped,walking,23
4686,39,1336,0.5091186407013845,0.267091767859673,0.0310645378283523,0.1363656181377075,103330322200212310_x4_cropped,crossing crosswalk,27
4688,0,1337,0.4769545726240284,0.250910412091805,0.0207591153616253,0.1152745769285271,103330322200212310_x4_cropped,alone,0
4689,34,1337,0.4769545726240284,0.250910412091805,0.0207591153616253,0.1152745769285271,103330322200212310_x4_cropped,walking,23
4690,39,1337,0.4769545726240284,0.250910412091805,0.0207591153616253,0.1152745769285271,103330322200212310_x4_cropped,crossing crosswalk,27
4692,0,1338,0.9695397489539748,0.3656394684157421,0.0609205020920495,0.2312789368314841,103330322200212310_x4_cropped,alone,0
4693,34,1338,0.9695397489539748,0.3656394684157421,0.0609205020920495,0.2312789368314841,103330322200212310_x4_cropped,walking,23
4694,35,1338,0.9695397489539748,0.3656394684157421,0.0609205020920495,0.2312789368314841,103330322200212310_x4_cropped,with bike,24
4696,0,1339,0.4366407650926472,0.1658382637954382,0.0149432157800358,0.0545520604590256,103330322200212310_x4_cropped,alone,0
4697,34,1339,0.4366407650926472,0.1658382637954382,0.0149432157800358,0.0545520604590256,103330322200212310_x4_cropped,walking,23
4699,7,1340,0.20682606096832,0.3560983077141088,0.1162343096234305,0.2521966154282175,103330322133233010_x4_cropped,group,7
4700,22,1340,0.20682606096832,0.3560983077141088,0.1162343096234305,0.2521966154282175,103330322133233010_x4_cropped,sitting,15
4701,26,1340,0.20682606096832,0.3560983077141088,0.1162343096234305,0.2521966154282175,103330322133233010_x4_cropped,standing,17
4702,30,1340,0.20682606096832,0.3560983077141088,0.1162343096234305,0.2521966154282175,103330322133233010_x4_cropped,talking,20
4704,0,1341,0.0917931858936043,0.403002179951478,0.0847818290496115,0.1794581126478738,103330322133233010_x4_cropped,alone,0
4705,22,1341,0.0917931858936043,0.403002179951478,0.0847818290496115,0.1794581126478738,103330322133233010_x4_cropped,sitting,15
4707,0,1342,0.9086628654920932,0.4759978189749184,0.117325730984188,0.3319956379498364,021000322113233002_x4_cropped,alone,0
4708,34,1342,0.9086628654920932,0.4759978189749184,0.117325730984188,0.3319956379498364,021000322113233002_x4_cropped,walking,23
4709,31,1342,0.9086628654920932,0.4759978189749184,0.117325730984188,0.3319956379498364,021000322113233002_x4_cropped,talking on phone,21
4711,7,1343,0.4268989614571974,0.3951744820065431,0.133797922914395,0.250348964013086,021000322113233002_x4_cropped,group,7
4712,26,1343,0.4268989614571974,0.3951744820065431,0.133797922914395,0.250348964013086,021000322113233002_x4_cropped,standing,17
4713,30,1343,0.4268989614571974,0.3951744820065431,0.133797922914395,0.250348964013086,021000322113233002_x4_cropped,talking,20
4715,0,1344,0.7170532915360492,0.6681061397675812,0.1036572622779526,0.496212279535163,103330313110202010_x4_cropped,alone,0
4716,26,1344,0.7170532915360492,0.6681061397675812,0.1036572622779526,0.496212279535163,103330313110202010_x4_cropped,standing,17
4718,4,1345,0.3324955170352661,0.3091835357193465,0.084991034070532,0.2183670714386934,103330313110202010_x4_cropped,couple/2people,4
4719,26,1345,0.3324955170352661,0.3091835357193465,0.084991034070532,0.2183670714386934,103330313110202010_x4_cropped,standing,17
4720,30,1345,0.3324955170352661,0.3091835357193465,0.084991034070532,0.2183670714386934,103330313110202010_x4_cropped,talking,20
4722,0,1346,0.5517554858934165,0.425,0.1088819226750265,0.2700000000000001,103330313110202010_x4_cropped,alone,0
4723,26,1346,0.5517554858934165,0.425,0.1088819226750265,0.2700000000000001,103330313110202010_x4_cropped,standing,17
4725,0,1347,0.2734358466042204,0.2863578161756884,0.0319545726240287,0.1674566593468882,103330313110202010_x4_cropped,alone,0
4726,26,1347,0.2734358466042204,0.2863578161756884,0.0319545726240287,0.1674566593468882,103330313110202010_x4_cropped,standing,17
4728,0,1348,0.3950785858484826,0.2145266549807645,0.0322475743067154,0.1368548736712061,103330322133122302_x4_cropped,alone,0
4729,34,1348,0.3950785858484826,0.2145266549807645,0.0322475743067154,0.1368548736712061,103330322133122302_x4_cropped,walking,23
4731,0,1349,0.157035113195924,0.4163096639883133,0.0619191750951465,0.283348735895628,103330322133122302_x4_cropped,alone,0
4732,34,1349,0.157035113195924,0.4163096639883133,0.0619191750951465,0.283348735895628,103330322133122302_x4_cropped,walking,23
4733,39,1349,0.157035113195924,0.4163096639883133,0.0619191750951465,0.283348735895628,103330322133122302_x4_cropped,crossing crosswalk,27
4735,0,1350,0.0454675804640718,0.4404790419161676,0.0909351609281437,0.2949700598802395,103330322133122302_x4_cropped,alone,0
4736,34,1350,0.0454675804640718,0.4404790419161676,0.0909351609281437,0.2949700598802395,103330322133122302_x4_cropped,walking,23
4737,39,1350,0.0454675804640718,0.4404790419161676,0.0909351609281437,0.2949700598802395,103330322133122302_x4_cropped,crossing crosswalk,27
4739,0,1351,0.2213968969511015,0.2468651966793229,0.0260748806315659,0.1441937583379608,103330322133122302_x4_cropped,alone,0
4740,34,1351,0.2213968969511015,0.2468651966793229,0.0260748806315659,0.1441937583379608,103330322133122302_x4_cropped,walking,23
4743,0,1352,0.0809536084937296,0.2649999999999998,0.0419072169874593,0.1499999999999998,103330322133122302_x4_cropped,alone,0
4744,34,1352,0.0809536084937296,0.2649999999999998,0.0419072169874593,0.1499999999999998,103330322133122302_x4_cropped,walking,23
4745,39,1352,0.0809536084937296,0.2649999999999998,0.0419072169874593,0.1499999999999998,103330322133122302_x4_cropped,crossing crosswalk,27
4747,0,1353,0.5588210047626135,0.2107650449356929,0.0289424647961132,0.1115988107714409,103330322133122302_x4_cropped,alone,0
4748,34,1353,0.5588210047626135,0.2107650449356929,0.0289424647961132,0.1115988107714409,103330322133122302_x4_cropped,walking,23
4751,0,1354,0.9111357985439776,0.1908215756306943,0.0222715970879562,0.1096271831975161,103330322133122302_x4_cropped,alone,0
4752,26,1354,0.9111357985439776,0.1908215756306943,0.0222715970879562,0.1096271831975161,103330322133122302_x4_cropped,standing,17
4755,0,1355,0.763960912361699,0.2351477648082264,0.0322958890946561,0.0876286220801541,103330322133122302_x4_cropped,alone,0
4756,34,1355,0.763960912361699,0.2351477648082264,0.0322958890946561,0.0876286220801541,103330322133122302_x4_cropped,walking,23
4759,0,1356,0.3743469174503657,0.2117132974591945,0.0078369905956112,0.0019073270041368,103330322133122302_x4_cropped,alone,0
4760,34,1356,0.3743469174503657,0.2117132974591945,0.0078369905956112,0.0019073270041368,103330322133122302_x4_cropped,walking,23
4762,4,1357,0.8452214421452702,0.3828828828828828,0.0987119932432432,0.2792792792792792,103332101102113002_x4_cropped,couple/2people,4
4763,26,1357,0.8452214421452702,0.3828828828828828,0.0987119932432432,0.2792792792792792,103332101102113002_x4_cropped,standing,17
4764,0,1358,0.2745798272891681,0.3819165273341658,0.0691596545783366,0.243833054668332,103330331023102002_x4_cropped,alone,0
4765,34,1358,0.2745798272891681,0.3819165273341658,0.0691596545783366,0.243833054668332,103330331023102002_x4_cropped,walking,23
4766,31,1358,0.2745798272891681,0.3819165273341658,0.0691596545783366,0.243833054668332,103330331023102002_x4_cropped,talking on phone,21
4768,4,1359,0.4810697025842364,0.31023047858477,0.040249133726899,0.1564271047227926,103330331023102002_x4_cropped,couple/2people,4
4769,34,1359,0.4810697025842364,0.31023047858477,0.040249133726899,0.1564271047227926,103330331023102002_x4_cropped,walking,23
4771,0,1360,0.6402420800956365,0.5314559326963948,0.0909205020920499,0.3920014533009852,031332313032120310_x4_cropped,alone,0
4772,26,1360,0.6402420800956365,0.5314559326963948,0.0909205020920499,0.3920014533009852,031332313032120310_x4_cropped,standing,17
4773,14,1360,0.6402420800956365,0.5314559326963948,0.0909205020920499,0.3920014533009852,031332313032120310_x4_cropped,playing,11
4775,7,1361,0.6065040785788639,0.4310994349162287,0.189007974372955,0.3212055120452064,021000330203032102_x4_cropped,group,7
4776,26,1361,0.6065040785788639,0.4310994349162287,0.189007974372955,0.3212055120452064,021000330203032102_x4_cropped,standing,17
4777,0,1362,0.4682262914688558,0.3846736008856621,0.0726731012225942,0.2857483040986687,103331102122021110_x4_cropped,alone,0
4778,26,1362,0.4682262914688558,0.3846736008856621,0.0726731012225942,0.2857483040986687,103331102122021110_x4_cropped,standing,17
4779,39,1362,0.4682262914688558,0.3846736008856621,0.0726731012225942,0.2857483040986687,103331102122021110_x4_cropped,crossing crosswalk,27
4781,0,1363,0.606060606060606,0.2975430126453545,0.0470219435736677,0.2078986434509208,103331102122021110_x4_cropped,alone,0
4782,2,1363,0.606060606060606,0.2975430126453545,0.0470219435736677,0.2078986434509208,103331102122021110_x4_cropped,biking,2
4783,39,1363,0.606060606060606,0.2975430126453545,0.0470219435736677,0.2078986434509208,103331102122021110_x4_cropped,crossing crosswalk,27
4785,0,1364,0.4187569044751308,0.3690761680051819,0.0975138089502624,0.2381523360103634,103331102132212310_x4_cropped,alone,0
4786,34,1364,0.4187569044751308,0.3690761680051819,0.0975138089502624,0.2381523360103634,103331102132212310_x4_cropped,walking,23
4787,18,1364,0.4187569044751308,0.3690761680051819,0.0975138089502624,0.2381523360103634,103331102132212310_x4_cropped,pushing shopping cart,12
4789,41,1364,0.4187569044751308,0.3690761680051819,0.0975138089502624,0.2381523360103634,103331102132212310_x4_cropped,elderly,29
4790,0,1365,0.3494829647340108,0.4438186442321315,0.0789659294680214,0.3276372884642636,110113103200122302_x4_cropped,alone,0
4791,26,1365,0.3494829647340108,0.4438186442321315,0.0789659294680214,0.3276372884642636,110113103200122302_x4_cropped,standing,17
4792,14,1365,0.3494829647340108,0.4438186442321315,0.0789659294680214,0.3276372884642636,110113103200122302_x4_cropped,playing,11
4794,4,1366,0.3148077601157494,0.2908855387365737,0.1131072230538922,0.2279703593834909,103330233233122310_x4_cropped,couple/2people,4
4795,26,1366,0.3148077601157494,0.2908855387365737,0.1131072230538922,0.2279703593834909,103330233233122310_x4_cropped,standing,17
4796,30,1366,0.3148077601157494,0.2908855387365737,0.1131072230538922,0.2279703593834909,103330233233122310_x4_cropped,talking,20
4798,0,1367,0.6843740643712571,0.1956220434259304,0.0287481287425154,0.0998001248270394,103330233233122310_x4_cropped,alone,0
4799,34,1367,0.6843740643712571,0.1956220434259304,0.0287481287425154,0.0998001248270394,103330233233122310_x4_cropped,walking,23
4800,39,1367,0.6843740643712571,0.1956220434259304,0.0287481287425154,0.0998001248270394,103330233233122310_x4_cropped,crossing crosswalk,27
4802,4,1368,0.4155826043226044,0.2865878971330524,0.0489781764595804,0.1822639181206538,103330233233122310_x4_cropped,couple/2people,4
4803,26,1368,0.4155826043226044,0.2865878971330524,0.0489781764595804,0.1822639181206538,103330233233122310_x4_cropped,standing,17
4804,30,1368,0.4155826043226044,0.2865878971330524,0.0489781764595804,0.1822639181206538,103330233233122310_x4_cropped,talking,20
4806,7,1369,0.5892524977718941,0.210634233630984,0.1155373884382499,0.0412684672619681,103330233233122310_x4_cropped,group,7
4807,26,1369,0.5892524977718941,0.210634233630984,0.1155373884382499,0.0412684672619681,103330233233122310_x4_cropped,standing,17
4809,4,1370,0.7303092252994007,0.2019860279441116,0.0406184505988034,0.1039720558882236,103330233233122310_x4_cropped,couple/2people,4
4810,34,1370,0.7303092252994007,0.2019860279441116,0.0406184505988034,0.1039720558882236,103330233233122310_x4_cropped,walking,23
4811,39,1370,0.7303092252994007,0.2019860279441116,0.0406184505988034,0.1039720558882236,103330233233122310_x4_cropped,crossing crosswalk,27
4812,30,1370,0.7303092252994007,0.2019860279441116,0.0406184505988034,0.1039720558882236,103330233233122310_x4_cropped,talking,20
4814,0,1371,0.3163531870428422,0.251290332795035,0.0256008359456635,0.1592618048454301,103330233233122310_x4_cropped,alone,0
4815,26,1371,0.3163531870428422,0.251290332795035,0.0256008359456635,0.1592618048454301,103330233233122310_x4_cropped,standing,17
4817,0,1372,0.0988833534964558,0.3848146128680478,0.0577667069929116,0.2696292257360959,021000133312312310_x4_cropped,alone,0
4818,34,1372,0.0988833534964558,0.3848146128680478,0.0577667069929116,0.2696292257360959,021000133312312310_x4_cropped,walking,23
4820,0,1373,0.4065308254963428,0.5797683175103411,0.0930616509926853,0.4195366350206836,021000133312312310_x4_cropped,alone,0
4821,26,1373,0.4065308254963428,0.5797683175103411,0.0930616509926853,0.4195366350206836,021000133312312310_x4_cropped,standing,17
4822,27,1373,0.4065308254963428,0.5797683175103411,0.0930616509926853,0.4195366350206836,021000133312312310_x4_cropped,street vendors,18
4824,0,1374,0.2642603044915486,0.316587230718215,0.0461308529852781,0.1973598897086079,021000133312312310_x4_cropped,alone,0
4825,26,1374,0.2642603044915486,0.316587230718215,0.0461308529852781,0.1973598897086079,021000133312312310_x4_cropped,standing,17
4826,12,1374,0.2642603044915486,0.316587230718215,0.0461308529852781,0.1973598897086079,021000133312312310_x4_cropped,phone interaction,10
4828,0,1375,0.0292603044915485,0.3669956379498362,0.058520608983097,0.2339912758996727,021000133312312310_x4_cropped,alone,0
4829,26,1375,0.0292603044915485,0.3669956379498362,0.058520608983097,0.2339912758996727,021000133312312310_x4_cropped,standing,17
4831,0,1376,0.5723555280535614,0.3204902985227527,0.0415762598688818,0.1876293080165472,021000133312312310_x4_cropped,alone,0
4832,34,1376,0.5723555280535614,0.3204902985227527,0.0415762598688818,0.1876293080165472,021000133312312310_x4_cropped,walking,23
4834,0,1377,0.2715308254963426,0.2651355500421393,0.0567920585161964,0.2028609905062051,103331110211020002_x4_cropped,alone,0
4835,34,1377,0.2715308254963426,0.2651355500421393,0.0567920585161964,0.2028609905062051,103331110211020002_x4_cropped,walking,23
4836,31,1377,0.2715308254963426,0.2651355500421393,0.0567920585161964,0.2028609905062051,103331110211020002_x4_cropped,talking on phone,21
4838,0,1378,0.0573924607337369,0.355835257522797,0.0673145245559038,0.2034727058406379,103331110211020002_x4_cropped,alone,0
4839,22,1378,0.0573924607337369,0.355835257522797,0.0673145245559038,0.2034727058406379,103331110211020002_x4_cropped,sitting,15
4840,33,1378,0.0573924607337369,0.355835257522797,0.0673145245559038,0.2034727058406379,103331110211020002_x4_cropped,waiting in bus station,22
4842,0,1379,0.90809828920627,0.2780458292760731,0.03,0.1738146540082738,103331110211020002_x4_cropped,alone,0
4843,26,1379,0.90809828920627,0.2780458292760731,0.03,0.1738146540082738,103331110211020002_x4_cropped,standing,17
4844,27,1379,0.90809828920627,0.2780458292760731,0.03,0.1738146540082738,103331110211020002_x4_cropped,street vendors,18
4846,0,1380,0.7312240601760678,0.2254080266002471,0.0469071759409187,0.0694882699117413,103331110211020002_x4_cropped,alone,0
4847,22,1380,0.7312240601760678,0.2254080266002471,0.0469071759409187,0.0694882699117413,103331110211020002_x4_cropped,sitting,15
4849,0,1381,0.5975734128972328,0.3279514413367605,0.0502501933786683,0.1922024239303481,021000323233112310_x4_cropped,alone,0
4850,26,1381,0.5975734128972328,0.3279514413367605,0.0502501933786683,0.1922024239303481,021000323233112310_x4_cropped,standing,17
4852,0,1382,0.5236628654920923,0.3132715376226827,0.0473257309841874,0.1465430752453649,021000323233112310_x4_cropped,alone,0
4853,34,1382,0.5236628654920923,0.3132715376226827,0.0473257309841874,0.1465430752453649,021000323233112310_x4_cropped,walking,23
4855,0,1383,0.2357539019901855,0.3535387131952013,0.0879231699836423,0.2696292257360956,021001000001030110_x4_cropped,alone,0
4856,34,1383,0.2357539019901855,0.3535387131952013,0.0879231699836423,0.2696292257360956,021001000001030110_x4_cropped,walking,23
4858,0,1384,0.7803769509950926,0.3921810250817884,0.07,0.26,021001000001030110_x4_cropped,alone,0
4859,26,1384,0.7803769509950926,0.3921810250817884,0.07,0.26,021001000001030110_x4_cropped,standing,17
4860,49,1384,0.7803769509950926,0.3921810250817884,0.07,0.26,021001000001030110_x4_cropped,public service/cleaning,37
4862,0,1385,0.1565290178571427,0.3157012407040208,0.0669131679389312,0.1423225860109755,021001000001030110_x4_cropped,alone,0
4863,22,1385,0.1565290178571427,0.3157012407040208,0.0669131679389312,0.1423225860109755,021001000001030110_x4_cropped,sitting,15
4864,52,1385,0.1565290178571427,0.3157012407040208,0.0669131679389312,0.1423225860109755,021001000001030110_x4_cropped,working/laptop,40
4866,0,1386,0.2670587497740559,0.3146812925673956,0.0489970319908606,0.1094746405150354,021001000001030110_x4_cropped,alone,0
4867,22,1386,0.2670587497740559,0.3146812925673956,0.0489970319908606,0.1094746405150354,021001000001030110_x4_cropped,sitting,15
4869,0,1387,0.0197154869820065,0.3227917121046891,0.039430973964013,0.1155943293347873,021001000001030110_x4_cropped,alone,0
4870,22,1387,0.0197154869820065,0.3227917121046891,0.039430973964013,0.1155943293347873,021001000001030110_x4_cropped,sitting,15
4872,0,1388,0.9299999999999996,0.4209051254089421,0.0599999999999999,0.2618102508178843,021001000001032002_x4_cropped,alone,0
4873,34,1388,0.9299999999999996,0.4209051254089421,0.0599999999999999,0.2618102508178843,021001000001032002_x4_cropped,walking,23
4875,0,1389,0.7333594566353179,0.3871524762655132,0.0731347962382446,0.2466756445144788,021001000001032002_x4_cropped,alone,0
4876,34,1389,0.7333594566353179,0.3871524762655132,0.0731347962382446,0.2466756445144788,021001000001032002_x4_cropped,walking,23
4878,0,1390,0.8323510971786833,0.325,0.0752978056426329,0.23,021001000001032002_x4_cropped,alone,0
4879,34,1390,0.8323510971786833,0.325,0.0752978056426329,0.23,021001000001032002_x4_cropped,walking,23
4881,4,1391,0.1967590145389203,0.3693620501635765,0.0892414788283754,0.2387241003271535,021001000001032002_x4_cropped,couple/2people,4
4882,34,1391,0.1967590145389203,0.3693620501635765,0.0892414788283754,0.2387241003271535,021001000001032002_x4_cropped,walking,23
4884,42,1391,0.1967590145389203,0.3693620501635765,0.0892414788283754,0.2387241003271535,021001000001032002_x4_cropped,kid,30
4885,0,1392,0.9849999999999994,0.3887241003271537,0.0299999999999999,0.2465430752453652,021001000001032002_x4_cropped,alone,0
4886,26,1392,0.9849999999999994,0.3887241003271537,0.0299999999999999,0.2465430752453652,021001000001032002_x4_cropped,standing,17
4888,4,1393,0.6068041788015744,0.2949073064340237,0.0568894443325116,0.1898146128680475,021001000001032002_x4_cropped,couple/2people,4
4889,26,1393,0.6068041788015744,0.2949073064340237,0.0568894443325116,0.1898146128680475,021001000001032002_x4_cropped,standing,17
4891,4,1394,0.1024537810114503,0.3658626452456115,0.0861592659487458,0.2213172394978715,021001000001032002_x4_cropped,couple/2people,4
4892,34,1394,0.1024537810114503,0.3658626452456115,0.0861592659487458,0.2213172394978715,021001000001032002_x4_cropped,walking,23
4894,42,1394,0.1024537810114503,0.3658626452456115,0.0861592659487458,0.2213172394978715,021001000001032002_x4_cropped,kid,30
4895,0,1395,0.8046587259717793,0.2948502978806249,0.0347795119956376,0.1941766630316249,021000333320302310_x4_cropped,alone,0
4896,34,1395,0.8046587259717793,0.2948502978806249,0.0347795119956376,0.1941766630316249,021000333320302310_x4_cropped,walking,23
4897,12,1395,0.8046587259717793,0.2948502978806249,0.0347795119956376,0.1941766630316249,021000333320302310_x4_cropped,phone interaction,10
4899,0,1396,0.83350481080207,0.2587063389391979,0.03,0.16,021000333320302310_x4_cropped,alone,0
4900,26,1396,0.83350481080207,0.2587063389391979,0.03,0.16,021000333320302310_x4_cropped,standing,17
4902,0,1397,0.4100000000000002,0.4297506379030386,0.04,0.2795012758060778,021000330200011202_x4_cropped,alone,0
4903,26,1397,0.4100000000000002,0.4297506379030386,0.04,0.2795012758060778,021000330200011202_x4_cropped,standing,17
4904,21,1397,0.4100000000000002,0.4297506379030386,0.04,0.2795012758060778,021000330200011202_x4_cropped,shopping,14
4906,0,1398,0.4901021493568386,0.4431668950294705,0.033653444676409,0.2778148921363945,021000330200011202_x4_cropped,alone,0
4907,26,1398,0.4901021493568386,0.4431668950294705,0.033653444676409,0.2778148921363945,021000330200011202_x4_cropped,standing,17
4908,27,1398,0.4901021493568386,0.4431668950294705,0.033653444676409,0.2778148921363945,021000330200011202_x4_cropped,street vendors,18
4910,4,1399,0.2388450998975077,0.4972325511476873,0.13052196573023,0.3944651022953747,103330313010311010_x4_cropped,couple/2people,4
4911,34,1399,0.2388450998975077,0.4972325511476873,0.13052196573023,0.3944651022953747,103330313010311010_x4_cropped,walking,23
4913,0,1400,0.4466980956171726,0.6215833705744557,0.0836159509235182,0.5108169986884845,103331013100011102_x4_cropped,alone,0
4914,2,1400,0.4466980956171726,0.6215833705744557,0.0836159509235182,0.5108169986884845,103331013100011102_x4_cropped,biking,2
4915,39,1400,0.4466980956171726,0.6215833705744557,0.0836159509235182,0.5108169986884845,103331013100011102_x4_cropped,crossing crosswalk,27
4917,0,1401,0.6056700728194402,0.4612601626016253,0.0715807229815165,0.342520325203252,103331013100011102_x4_cropped,alone,0
4918,26,1401,0.6056700728194402,0.4612601626016253,0.0715807229815165,0.342520325203252,103331013100011102_x4_cropped,standing,17
4919,39,1401,0.6056700728194402,0.4612601626016253,0.0715807229815165,0.342520325203252,103331013100011102_x4_cropped,crossing crosswalk,27
4921,4,1402,0.3815639756760812,0.2453064990995574,0.054031777106797,0.137261709170157,103331013100011102_x4_cropped,couple/2people,4
4922,26,1402,0.3815639756760812,0.2453064990995574,0.054031777106797,0.137261709170157,103331013100011102_x4_cropped,standing,17
4923,30,1402,0.3815639756760812,0.2453064990995574,0.054031777106797,0.137261709170157,103331013100011102_x4_cropped,talking,20
4925,0,1403,0.0860481099734047,0.4151972734243515,0.0913513409896401,0.2699999999999998,021000322030110202_x4_cropped,alone,0
4926,34,1403,0.0860481099734047,0.4151972734243515,0.0913513409896401,0.2699999999999998,021000322030110202_x4_cropped,walking,23
