,ifile,x,y,width,height,ilabel,num_labels
1430,334,0.3095356679973213,0.2624181367549825,0.03,0.17,"[0, 31, 41]",3
1431,334,0.334278599201607,0.3057000413079326,0.03,0.17,"[0, 31, 41]",3
1432,334,0.392422611332887,0.3222318425910511,0.05,0.2,"[4, 31, 41]",3
1433,334,0.488453566799732,0.3260500619618989,0.06,0.21,"[0, 31, 41]",3
1434,334,0.4946392996008035,0.2724181367549825,0.06,0.21,"[4, 27, 31, 41]",4
1435,334,0.6755154777334225,0.2637636438741695,0.05,0.16,"[0, 31, 41]",3
1436,334,0.7583125721894252,0.2149999999999998,0.065873893095482,0.1587474332648867,"[7, 27, 31, 41]",4
1437,334,0.8390618984214582,0.255,0.0446243743583162,0.15,"[0, 31, 41]",3
1438,334,0.87,0.395,0.06,0.25,"[0, 23, 41]",3
1439,334,0.9599999999999992,0.2697741273100615,0.0799999999999999,0.1995482546201231,"[7, 27, 31, 41]",4
1440,335,0.1109944737222088,0.25,0.0753591136374044,0.1842031146804847,"[4, 23, 27, 41]",4
1441,335,0.1648342521315599,0.2911783952045349,0.1096685042631198,0.2423567904090698,"[4, 31, 41]",3
1442,335,0.1811355525899377,0.3712922947786977,0.0755189502177865,0.2624648362917726,"[4, 31, 41]",3
1443,335,0.3632349986133155,0.3561966261380225,0.0689996149897331,0.2764271047227925,"[4, 31, 41]",3
1444,336,0.3157784833408281,0.2299617904803158,0.0342384888565252,0.1637881711736417,"[4, 23, 41]",3
1445,336,0.5199999999999999,0.229364164836722,0.0199999999999999,0.1587283296734441,"[0, 31, 41]",3
1446,336,0.5299999999999994,0.2876372884642636,0.0599999999999999,0.2021820824183609,"[0, 31, 41]",3
1447,336,0.5530550503603989,0.2333655661914485,0.0520441967338978,0.1538769083292605,"[4, 23, 27, 41]",4
1448,336,0.5928154994733934,0.2120071367428044,0.0301613867304246,0.1241835357193466,"[0, 28, 31, 41]",4
1449,336,0.6104502022250026,0.3149793164220788,0.120900404450004,0.2189781169853002,"[0, 15, 31, 41]",4
1450,336,0.6106997177371517,0.2625469739055759,0.0423037985142821,0.1498193708826246,"[0, 31, 41]",3
1451,336,0.7478429089052928,0.2403529659857735,0.0485130742361692,0.1697955198797424,"[4, 31, 39, 41]",4
1452,336,0.8336035591974023,0.2754897851431426,0.0524613858683143,0.1619209282228667,"[4, 31, 39, 41]",4
1453,336,0.8812761506276161,0.2986380151147563,0.0625523012552297,0.1798193708826245,"[0, 31, 41]",3
1454,336,0.9852810312668824,0.2361256203064208,0.0294379374662351,0.1641835357193467,"[0, 31, 41]",3
1455,337,0.1011872353054415,0.2750000000000002,0.0423744706108829,0.21,"[0, 23, 38, 41]",4
1456,337,0.1267497112422996,0.3423203285420944,0.0534994224845995,0.2646406570841889,"[0, 31, 41]",3
1457,337,0.9571347157403092,0.2521627736912747,0.0434994224845997,0.1964271047227923,"[0, 23, 41]",3
1458,338,0.4206033769765031,0.3052465204474266,0.04,0.17,"[0, 28, 31, 41]",4
1459,338,0.5330982892062687,0.3977229954561274,0.08,0.24,"[0, 28, 31, 41]",4
1460,338,0.675,0.305,0.05,0.19,"[0, 31, 41]",3
1461,338,0.9480677625848584,0.3293545386229163,0.0961355251697289,0.2387090772458353,"[4, 27, 31, 41]",4
1462,339,0.0631816054761518,0.3125108174052662,0.0592721895977949,0.1485477005560688,"[4, 31, 41]",3
1463,339,0.0958072330849808,0.3723950850490969,0.1772689790211273,0.2239186732855439,"[7, 31, 41]",3
1464,339,0.2927971842698444,0.269051104502445,0.079253214449644,0.1319917101561326,"[7, 23, 27, 39, 41, 51]",6
1465,339,0.389438807863031,0.2865745842927013,0.038877615726062,0.1531491685854026,"[4, 31, 41]",3
1466,339,0.4239193112214126,0.2506355862460847,0.0264664207164544,0.1237758774904291,"[4, 31, 41]",3
1467,339,0.5233114166168559,0.1642017019816675,0.0149432157800359,0.0425506071580401,"[4, 23, 41]",3
1468,339,0.5651524208009563,0.1663837844000285,0.0137477585176329,0.0469147719947621,"[0, 23, 41]",3
1469,339,0.5930359164005247,0.2562429425026105,0.0268610086318549,0.1325611649773773,"[0, 31, 41]",3
1470,339,0.5956365809922296,0.1734755522597019,0.0460251046025105,0.0392774835304985,"[7, 20, 41]",3
1471,339,0.6387220172637107,0.293111563420399,0.0574440345274191,0.1962419468338367,"[4, 27, 31, 41]",4
1472,339,0.6570510449934436,0.2323245737152711,0.048130135390604,0.1203226225798988,"[0, 15, 31, 41]",4
1473,339,0.7572095141766557,0.3841607991220506,0.1317688111378635,0.288321598244101,"[0, 2, 41]",3
1474,339,0.8268610086318553,0.2450094099965198,0.02,0.12,"[0, 31, 41]",3
1475,339,0.87,0.2487852874869489,0.02,0.12,"[0, 31, 41]",3
1476,339,0.8728628965163836,0.2164770032290854,0.096332637309864,0.0918702317539185,"[7, 23, 27, 41]",4
1477,339,0.9443215780035866,0.3663276324712878,0.1113568439928259,0.2926552649425748,"[4, 27, 31, 32, 41]",5
1478,339,0.95870848321255,0.2191319751658482,0.048130135390604,0.1225047049982598,"[0, 31, 41, 51]",4
1479,340,0.174763780788052,0.3400000000000001,0.0547818290496114,0.1399999999999999,"[0, 20, 41]",3
1480,340,0.439760024536029,0.3687476475008702,0.1004799509279466,0.2800752799721576,"[4, 27, 31, 41, 48]",5
1481,340,0.4423498155373391,0.2762617624956496,0.02,0.14,"[0, 31, 38, 41]",4
1482,340,0.5090363145447763,0.2551030010935352,0.0700272017135866,0.1502060021870723,"[4, 27, 31, 41]",4
1483,340,0.5556233934555168,0.2110185771184588,0.0368701803665599,0.1270455484271199,"[0, 23, 41, 51]",4
1484,340,0.5720292418193994,0.1775661208232974,0.01,0.07,"[0, 23, 41]",3
1485,340,0.622075913098941,0.1716073212607103,0.0364672831390158,0.0858680601426136,"[4, 23, 27, 41]",4
1486,340,0.6788062906027434,0.1278759738264728,0.0129264199925555,0.0555773540571601,"[0, 31, 41]",3
1487,340,0.6879856545128508,0.1200145330098565,0.0095636580992234,0.0392774835304985,"[0, 18, 22, 41]",4
1488,340,0.7141619313243889,0.1878306041164869,0.0183682008368195,0.0899999999999999,"[0, 31, 41]",3
1489,340,0.8040650676953035,0.2306546551563175,0.0481301353906035,0.1187659696595224,"[4, 23, 27, 41]",4
1490,340,0.8423559897943866,0.280103509961715,0.0790606161298911,0.1285724569731987,"[4, 15, 20, 27, 35, 41]",6
1491,341,0.3276186888559639,0.2713279843225756,0.0914994403746224,0.223680008511733,"[7, 23, 27, 41]",4
1492,341,0.442349815537339,0.2462330346717037,0.0319545726240288,0.1674566593468882,"[0, 23, 36, 41]",4
1493,341,0.7326927674835625,0.1270881346072091,0.01,0.06,"[0, 31, 41]",3
1494,341,0.8705409444112375,0.1776372884642635,0.0527136879856544,0.0996387417652493,"[0, 2, 41]",3
1495,341,0.9377704722056188,0.1609104120918051,0.02,0.08,"[0, 23, 41]",3
1496,342,0.19,0.255,0.02,0.13,"[0, 31, 41]",3
1497,342,0.2111325969459088,0.4284908604778384,0.1285635319619509,0.3569817209556767,"[0, 2, 41]",3
1498,342,0.2802915129477826,0.2187758774904291,0.02,0.11,"[0, 31, 41]",3
1499,342,0.8,0.33,0.04,0.18,"[0, 31, 36, 41]",4
1500,343,0.0520441967338977,0.3505501022596464,0.0952486150584443,0.337235614306283,"[4, 23, 27, 41]",4
1501,343,0.2944198892046756,0.1781523360103636,0.02,0.1,"[0, 23, 41]",3
1502,343,0.3638950276988311,0.4609661475532525,0.09,0.39,"[0, 31, 41]",3
1503,344,0.961709752097204,0.3183105607202938,0.0589996149897337,0.2125872689938396,"[0, 15, 23, 41]",4
1504,345,0.2756247593685831,0.3833470225872688,0.0712495187371662,0.2466940451745377,"[0, 28, 31, 41]",4
1505,345,0.4810697025842364,0.31023047858477,0.040249133726899,0.1564271047227926,"[0, 31, 41]",3
1506,346,0.4853314889926642,0.3831100204519292,0.1306629779853292,0.2262200409038585,"[0, 15, 31, 41]",4
1507,347,0.1037117859057574,0.4041491139806033,0.1199914214983625,0.408298227961206,"[4, 31, 41]",3
1508,347,0.18524862180266,0.2764245084052927,0.0854143629268843,0.1499999999999999,"[4, 5, 20, 41]",4
1509,347,0.2485617059163246,0.3562936344969194,0.0971234118326487,0.1725872689938398,"[0, 5, 20, 41]",4
1510,347,0.4085012506364486,0.3428549897848678,0.0673068893528183,0.1342900204302632,"[0, 23, 41]",3
1511,348,0.0198858267545712,0.2622770045438725,0.0347818290496114,0.1399999999999999,"[0, 31, 41]",3
1512,348,0.1324542100678874,0.2486620272632317,0.0873626302036671,0.1573240545264705,"[7, 23, 27, 41]",4
1513,348,0.2587220172637101,0.2672770045438725,0.03,0.13,"[0, 28, 31, 41]",4
1514,348,0.8020530510698394,0.2961902892844132,0.047080300732388,0.1635584532382817,"[0, 23, 41]",3
1515,348,0.9414784976922326,0.3197198411902891,0.0541841004184101,0.2085477005560686,"[0, 13, 31, 41]",4
1516,349,0.6815469598727932,0.3703385244674747,0.0830939197455868,0.3406770489349497,"[4, 31, 33, 39, 41]",5
1517,350,0.7345620909265907,0.3621868583162215,0.0891241818531827,0.2643737166324434,"[0, 31, 41]",3
1518,351,0.671685083096493,0.3050423155584344,0.0631491690350659,0.2384908604778384,"[4, 31, 41]",3
1519,352,0.2405248615058444,0.3681100204519292,0.1296685042631202,0.2562200409038586,"[0, 2, 41]",3
1520,352,0.5949796489190617,0.2370775340790444,0.03,0.12,"[0, 31, 41]",3
1521,353,0.1656484015698245,0.3050846311168685,0.1112968031396493,0.2301692622337373,"[0, 15, 31, 41]",4
1522,353,0.5842919880026792,0.3017155094888205,0.0485839760053595,0.1834310189776407,"[4, 27, 31, 41]",4
1523,353,0.643339585904217,0.3170898499573244,0.0489996149897327,0.1828542094455849,"[0, 31, 41]",3
1524,353,0.7361437606541361,0.3296954524524731,0.0758738930954825,0.2084804928131415,"[0, 31, 41]",3
1525,354,0.2041273161984456,0.2968171909311456,0.0682546323968918,0.2434610192498451,"[4, 31, 41]",3
1526,354,0.971034070531978,0.2625433406531119,0.0495636580992224,0.1,"[0, 20, 41, 44]",4
1527,355,0.9179318589360432,0.3135477005560688,0.0758637178720859,0.2270954011121374,"[4, 23, 27, 41]",4
1528,356,0.27,0.365,0.06,0.29,"[0, 11, 23, 41]",4
1529,356,0.42,0.37,0.04,0.28,"[0, 23, 41]",3
1530,356,0.47,0.33,0.04,0.22,"[0, 23, 41]",3
1531,356,0.52,0.345,0.04,0.23,"[0, 23, 41]",3
1532,356,0.59,0.36,0.04,0.2,"[0, 23, 28, 41]",4
1533,356,0.625,0.575,0.07,0.27,"[0, 20, 41]",3
1534,356,0.655,0.27,0.03,0.2,"[0, 23, 41]",3
1535,356,0.79,0.28,0.04,0.2,"[0, 23, 30, 41]",4
1536,356,0.95,0.265,0.04,0.21,"[0, 23, 41]",3
1537,357,0.09918410041841,0.2920014533009856,0.05,0.2109104120918051,"[0, 31, 41]",3
1538,357,0.1380693365212194,0.3470917678596729,0.0761386730424386,0.2541835357193463,"[4, 31, 41]",3
1539,357,0.2027465630603707,0.3008200975331172,0.054506873879259,0.2016401950662348,"[4, 31, 41]",3
1540,357,0.2540794979079498,0.2536380151147561,0.1089001793185895,0.2072760302295125,"[7, 20, 23, 27, 41]",5
1541,357,0.6011954572624031,0.3899096854413123,0.055540944411237,0.2398193708826244,"[0, 31, 41]",3
1542,358,0.2872086072922893,0.3344041306138278,0.0508069336521219,0.2345738599738107,[0],1
1543,358,0.7350000000000001,0.2960007266504927,0.05,0.2120014533009858,"[0, 31, 41]",3
1544,358,0.8396204423191861,0.3031828090688538,0.0607591153616257,0.2463656181377076,"[4, 27, 31, 41]",4
1545,359,0.0603795576808129,0.6149999999999999,0.1207591153616258,0.4099999999999998,"[0, 31, 36, 41]",4
1546,359,0.0783207563395128,0.3527362907167553,0.0649287712167188,0.277066352072544,"[0, 31, 41]",3
1547,359,0.3160268482503168,0.2808200975331144,0.0320536965006401,0.1620014533009834,"[0, 31, 41]",3
1548,359,0.3520621637776449,0.2694871786675872,0.0286909742976688,0.1374711923567449,"[0, 31, 41]",3
1549,359,0.3855349671249252,0.201297103093805,0.0298864315600717,0.0774639258518165,"[0, 19, 23, 41]",4
1550,359,0.3899536494928217,0.2849142930081365,0.0283682008368202,0.116546247255083,"[0, 19, 23, 41]",4
1551,359,0.460935592086161,0.2779695159035531,0.0268610086318564,0.1599999999999993,"[4, 23, 24, 41]",4
1552,360,0.0736670651524207,0.4063656181377079,0.0637477585176329,0.2949133186937762,"[0, 23, 41]",3
1553,361,0.2461954572624028,0.3413656181377076,0.05,0.21,"[0, 2, 41]",3
1554,361,0.2970763500931098,0.2617245279437952,0.0199999999999999,0.1207297829744298,"[0, 11, 23, 41, 44]",5
1555,361,0.3613334802610415,0.1624780005111913,0.0247818290496116,0.0699999999999999,"[0, 31, 41]",3
1556,361,0.4249534450651769,0.1526191922511344,0.0134078212290502,0.0591441858612414,"[0, 31]",2
1557,361,0.4361954572624029,0.2737283296734441,0.03,0.05,"[0, 31, 41, 45]",4
1558,361,0.4567683584501797,0.2224780005111912,0.0265750149432156,0.1299999999999999,"[0, 10, 31, 41]",4
1559,361,0.495,0.23,0.03,0.12,"[0, 31, 41]",3
1560,362,0.4773670053795579,0.3346387417652495,0.0760251046025105,0.1914595659488596,"[4, 31, 41]",3
1561,362,0.8012761506276149,0.5604552060459025,0.08255230125523,0.460910412091805,"[0, 23, 41]",3
1562,362,0.9799999999999996,0.3153648914872148,0.0399999999999999,0.24927021702557,"[0, 23, 41]",3
1563,363,0.5159772863120143,0.364364164836722,0.06,0.22,"[0, 31, 41]",3
1564,364,0.2909392244327286,0.4810032792793383,0.121878448865457,0.3149544270676055,"[0, 31, 41]",3
1565,364,0.37,0.29,0.04,0.2,"[0, 19, 23, 41]",4
1566,364,0.4180851604069904,0.3234155068158088,0.0449432157800356,0.2199999999999999,"[0, 31, 41]",3
1567,364,0.4999999999999998,0.6150000000000001,0.1182483637063653,0.3899999999999998,"[0, 31, 41]",3
1568,364,0.5234203287754567,0.2461601642710449,0.0468406575509203,0.1923203285420925,"[4, 31, 41]",3
1569,364,0.5656135525169715,0.2926796714579036,0.0312271050339459,0.2346406570841877,"[4, 23, 27, 41]",4
1570,364,0.57,0.165,0.02,0.07,"[0, 23, 41]",3
1571,365,0.7215750149432157,0.3460910412091805,0.07,0.25,"[0, 31, 41]",3
1572,366,0.9168738792588164,0.6560007266504928,0.1137477585176328,0.5120014533009853,"[0, 23, 41]",3
1573,367,0.0203227734608487,0.355679434192848,0.0382546323968918,0.218208241836103,"[0, 31, 41]",3
1574,367,0.065,0.295,0.05,0.19,"[0, 31, 41]",3
1575,368,0.3834298331845375,0.3561752639222791,0.06,0.23,"[0, 31, 41]",3
1576,368,0.4300622834317248,0.4499999999999998,0.0601245668634496,0.2799999999999998,"[0, 31, 41]",3
1577,368,0.508772894966052,0.371907223872728,0.0624542100678827,0.2761855522545257,"[4, 31, 41]",3
1578,368,0.6100806933652119,0.3853648914872149,0.0601613867304242,0.2307297829744299,"[0, 31, 41]",3
1579,368,0.6365491446031319,0.3103406204126228,0.0330982892062733,0.1606812408252491,"[0, 31, 41]",3
1580,368,0.6690440568328978,0.2950435517513913,0.0380881136658004,0.170087103502783,"[0, 31, 41]",3
1581,368,0.7774745611488274,0.2934155068158088,0.03,0.16,"[0, 31, 41]",3
1582,368,0.8051245668634496,0.3142402464065706,0.0702491337268995,0.2084804928131415,"[0, 31, 41]",3
1583,369,0.6825523012552306,0.3104552060459025,0.0495636580992226,0.1943641648367219,"[0, 23, 41]",3
1584,369,0.984999999999998,0.2642738502780344,0.0299999999999999,0.1285477005560685,"[0, 20, 41]",3
1585,370,0.3585661080074488,0.32,0.04,0.2399999999999999,"[0, 31, 41]",3
1586,370,0.5889405566111346,0.1765569098809322,0.0147818290496113,0.0899999999999999,"[0, 31, 41]",3
1587,370,0.6108007448789571,0.2272367281092223,0.02,0.13,"[0, 31, 41]",3
1588,370,0.670586592178771,0.4006798182282902,0.05,0.28,"[0, 11, 23, 41]",4
1589,370,0.8735102420856609,0.3011183640546112,0.05,0.17,"[0, 31, 36, 41]",4
1590,371,0.056276150627615,0.2997254230714727,0.07255230125523,0.1994508461429455,"[0, 31, 41]",3
1591,371,0.0956784219964136,0.2449999999999998,0.0513568439928272,0.1499999999999998,"[0, 31, 41]",3
1592,371,0.2135863717872083,0.3225469739055758,0.0671727435744171,0.2250939478111518,"[0, 31, 41]",3
1593,371,0.258667065152421,0.274364164836722,0.0573341303048413,0.1887283296734438,"[4, 27, 31, 41]",4
1594,371,0.4391841004184098,0.2853648914872148,0.0583682008368201,0.1907297829744296,"[0, 31, 41]",3
1595,371,0.4728840406455467,0.2365462472550826,0.0942319187089058,0.173092494510166,"[0, 15, 31, 41]",4
1596,372,0.5178511655708307,0.318728329673444,0.0401613867304247,0.22,"[0, 20, 41]",3
1597,372,0.6892080095636578,0.3300000000000001,0.0784160191273169,0.2345520604590257,"[4, 31, 41]",3
1598,373,0.0655170352659891,0.2570014533009855,0.0740705319784817,0.1918208241836104,"[4, 27, 31, 41]",4
1599,373,0.194644351464435,0.2210007266504926,0.0549432157800359,0.0998193708826247,"[0, 20, 41]",3
1600,373,0.3029079497907949,0.2188186442321318,0.0341841004184099,0.0976372884642636,"[0, 20, 41]",3
1601,373,0.348150029886431,0.2813656181377076,0.060759115361626,0.1874566593468881,"[0, 31, 41]",3
1602,373,0.3922534369396294,0.1421820824183609,0.0253795576808128,0.1087283296734442,"[0, 31, 41]",3
1603,373,0.4180693365212192,0.2252745769285273,0.0313568439928273,0.106546247255083,"[0, 20, 41]",3
1604,373,0.5035863717872088,0.2148193708826247,0.0271727435744169,0.0896387417652491,"[0, 20, 41]",3
1605,373,0.5773909145248056,0.2232731236275416,0.0347818290496115,0.106546247255083,"[0, 20, 41]",3
1606,373,0.6358965929468021,0.2893641648367219,0.0517931858936044,0.1987283296734441,"[0, 31, 41]",3
1607,373,0.8296204423191886,0.2667268763724585,0.0703227734608493,0.1952745769285271,"[4, 31, 41]",3
1608,373,0.8709772863120143,0.2210910412091805,0.03,0.16,"[0, 23, 41]",3
1609,374,0.1544829647340106,0.5075469739055758,0.1089659294680215,0.3950939478111518,"[0, 6, 41]",3
1610,374,0.5525283921099827,0.2169111387422979,0.0696114763897194,0.1498193708826244,"[7, 31, 41]",3
1611,374,0.6462761506276145,0.454364164836722,0.0725523012552304,0.3112716703265558,"[0, 23, 41]",3
1612,375,0.0427704722056186,0.2716365618137707,0.0527136879856545,0.236004359902957,"[4, 23, 27, 41]",4
1613,375,0.2491841004184098,0.3057297829744297,0.0383682008368202,0.2114595659488594,"[0, 31, 41]",3
1614,376,0.075,0.72,0.15,0.54,"[0, 11, 36, 41]",4
1615,376,0.0854419875716244,0.3549999999999998,0.1108839751432488,0.2299999999999999,"[4, 31, 36, 41]",4
1616,376,0.1054991034070532,0.2345738599738106,0.0424387328153017,0.1483816044485499,"[0, 31, 41]",3
1617,376,0.118884825911215,0.2606925113596814,0.03,0.15,"[0, 31, 41]",3
1618,376,0.1365809922295278,0.184385964351507,0.0209205020920501,0.0632803901324698,"[0, 31, 41]",3
1619,376,0.1469525884960766,0.2873521110075716,0.03,0.1805491538570545,"[0, 31, 41]",3
1620,376,0.1854028620205602,0.2688278593657793,0.0341841004184099,0.1685477005560686,"[0, 31, 41]",3
1621,376,0.2906033769765033,0.2306925113596815,0.02,0.15,"[0, 23, 28, 41]",4
1622,376,0.3089659294680214,0.6042738502780348,0.0779318589360429,0.4085477005560687,"[0, 31, 36, 41]",4
1623,376,0.3316298338070133,0.2910507786701212,0.03,0.21,"[4, 23, 27, 41]",4
1624,376,0.3523121871791581,0.4604004106776177,0.0533748556211498,0.3002669404517449,"[0, 31, 36, 41]",4
1625,376,0.3824309417602574,0.3184212294970717,0.0355409444112369,0.2003685247396789,"[0, 31, 41]",3
1626,376,0.434046622833234,0.2781828090688539,0.0480932456664668,0.1763656181377078,"[4, 31, 39, 41]",4
1627,376,0.455,0.315,0.03,0.21,"[0, 31, 41]",3
1628,376,0.4899447507105199,0.2330677048934949,0.02,0.13,"[0, 31, 41]",3
1629,376,0.5275414335950023,0.5405712614538735,0.1350828671900038,0.5011425229077475,"[4, 27, 31, 36, 41]",5
1630,376,0.5403867382821442,0.2659661475532525,0.0764640859385735,0.1599999999999999,"[4, 31, 41]",3
1631,376,0.5561864913329349,0.2018426236983953,0.0257023311416617,0.1243786978465787,"[0, 31, 39, 41]",4
1632,376,0.565,0.325,0.05,0.19,"[0, 31, 41]",3
1633,376,0.5897818290496114,0.2549999999999999,0.039563658099223,0.1699999999999998,"[0, 31, 41]",3
1634,376,0.6324440345274209,0.2350000000000001,0.040188437980161,0.15,"[0, 31, 32, 41]",4
1635,376,0.6733413030484161,0.1816583613285557,0.0197250448296473,0.0840101731068996,"[0, 31, 39, 41]",4
1636,376,0.6749999999999993,0.2665462472550831,0.0299999999999999,0.1730924945101662,"[0, 31, 41]",3
1637,376,0.6897788404064555,0.1587464959357649,0.0107591153616257,0.0796460082701776,"[0, 31, 41]",3
1638,376,0.7095038852361029,0.1876590879790486,0.0203227734608488,0.1112862033364125,"[0, 31, 39, 41]",4
1639,376,0.8676031081888823,0.1429263984026474,0.0197250448296473,0.072008719805914,"[0, 31, 41]",3
1640,377,0.488344291691572,0.1592920165403551,0.0191273161984459,0.0698266373875529,"[0, 31, 41]",3
1641,377,0.4987238493723853,0.2770917678596731,0.0736341900777046,0.1741835357193465,"[4, 27, 31, 38, 41]",5
1642,377,0.5071727435744168,0.1924566593468881,0.0259772863120143,0.0983670714386933,"[0, 31, 41]",3
1643,377,0.5997818290496112,0.4847290563239367,0.0795636580992232,0.3494581126478736,"[0, 31, 41]",3
1644,377,0.7871727435744172,0.3076372884642632,0.034345487148834,0.2552745769285272,"[0, 23, 36, 41]",4
1645,377,0.855,0.115,0.01,0.05,[41],1
1646,377,0.865,0.11,0.01,0.04,[41],1
1647,377,0.905,0.12,0.01,0.06,[41],1
1648,377,0.9258398087268368,0.3830924945101655,0.0928750747160802,0.2730924945101659,"[0, 31, 36, 41]",4
1649,378,0.0202141527001862,0.3122807270868395,0.03,0.19,"[0, 31, 41]",3
1650,378,0.0906890130353817,0.349660090885855,0.085437616387337,0.1960303660993766,"[4, 31, 41]",3
1651,378,0.165,0.298092494510166,0.0499999999999999,0.1961849890203325,"[0, 31, 41]",3
1652,378,0.3058854564943717,0.1582716796776912,0.0166126262103447,0.0582124326051331,"[0, 31, 41]",3
1653,378,0.3279795158286774,0.1448383636182645,0.0099999999999999,0.0520014533009857,"[0, 31, 41]",3
1654,378,0.3386132695756126,0.1227421360328079,0.0077704722056186,0.0490968544131231,"[0, 31]",2
1655,378,0.350586592178771,0.1472367281092224,0.01,0.05,"[0, 31, 41]",3
1656,378,0.3716998923643227,0.2823876859525038,0.0359772863120144,0.1676372884642636,"[0, 31, 41]",3
1657,378,0.5260707635009311,0.140382464141912,0.013780260707635,0.0455478212954387,"[0, 31, 39, 41, 44]",5
1658,378,0.6304283054003724,0.2263596364565802,0.02,0.13,"[0, 31, 41]",3
1659,378,0.6958007448789573,0.1597587275980309,0.01,0.05,"[0, 31, 39, 41, 44]",5
1660,378,0.8604328690640364,0.2292321997290804,0.033747758517635,0.1287283296734439,"[0, 31, 41]",3
1661,378,0.9716277809129776,0.200438545826321,0.0271727435744172,0.0899999999999999,"[0, 31, 41]",3
1662,379,0.5121069934249849,0.5938186442321309,0.4575552898983863,0.4316401950662343,"[7, 41, 47]",3
1663,379,0.9057023311416612,0.3320954011121372,0.0997728631201426,0.2641908022242747,"[4, 27, 31, 41]",4
1664,380,0.0473909145248057,0.2149096854413124,0.0347818290496114,0.1098193708826245,"[0, 31, 41]",3
1665,380,0.1397818290496113,0.3881828090688536,0.079563658099223,0.2763656181377074,"[0, 31, 41]",3
1666,380,0.7147579199043637,0.3396351085127849,0.0979796772265396,0.2672760302295127,"[4, 23, 41]",3
1667,381,0.1195620909265913,0.3521868583162212,0.0906228343172483,0.284373716632443,"[4, 27, 31, 41]",4
1668,381,0.2424186088359465,0.2974983911774352,0.1048372176718936,0.2450032176451284,"[4, 23, 27, 41]",4
1669,381,0.2836980037334986,0.3633369799978128,0.04,0.23,"[0, 28, 31, 41]",4
1670,381,0.63,0.32,0.04,0.2,"[0, 31, 41]",3
1671,381,0.74,0.42,0.06,0.32,"[0, 23, 41]",3
1672,381,0.7436862727797758,0.2912936344969198,0.0873725455595465,0.18258726899384,"[4, 23, 27, 41]",4
1673,382,0.0760579796772265,0.1704552060459025,0.0249432157800358,0.0899999999999999,"[0, 31, 41]",3
1674,382,0.3361794995069173,0.3734341860002982,0.0723406320608461,0.2418966019901536,"[4, 31, 36, 39, 41]",5
1675,382,0.4572525873278164,0.3953586722996717,0.1519375156668549,0.283638772142699,"[7, 15, 31, 36, 41]",5
1676,382,0.8859772863120132,0.2291835357193465,0.024781829049611,0.1452745769285271,"[0, 1, 23, 41]",4
1677,383,0.035,0.365,0.07,0.27,"[0, 31, 41]",3
1678,384,0.33,0.28,0.06,0.18,"[0, 31, 41]",3
1679,384,0.6349047742713713,0.3291433978129563,0.0378746631160164,0.2025872689938396,"[4, 27, 31, 41]",4
1680,384,0.725,0.3,0.03,0.16,"[0, 31, 41]",3
1681,384,0.755,0.345,0.05,0.25,"[0, 31, 41]",3
1682,384,0.8010626684419904,0.2933470225872691,0.0378746631160165,0.1866940451745379,"[0, 31, 41]",3
1683,384,0.8868119946740254,0.3552669404517455,0.0736239893480489,0.2305338809034909,"[4, 27, 31, 41]",4
1684,385,0.2677348061081821,0.2460930942285556,0.0354696122163645,0.0921861884571109,"[0, 23, 41]",3
1685,385,0.5811308766502059,0.2909661475532521,0.0734994224845995,0.1899999999999997,"[0, 31, 41]",3
1686,385,0.8245044969230301,0.3002063939598233,0.0757493262320329,0.2084804928131416,"[0, 31, 41]",3
1687,386,0.7616874278105751,0.305,0.04362398934805,0.17,"[0, 31, 41]",3
1688,386,0.943895027698832,0.391389303137596,0.07,0.3231171307426666,"[0, 31, 41]",3
1689,387,0.2529281718771466,0.4097461066493937,0.225856343754293,0.2805077867012119,"[7, 23, 27, 36, 39, 41]",6
1690,387,0.635,0.24,0.03,0.16,"[0, 31, 41]",3
1691,387,0.7265745845175333,0.243067704893495,0.0886187812514315,0.1582369671272322,"[7, 27, 31, 41]",4
1692,388,0.4095636580992229,0.2814559326963953,0.0399999999999999,0.1520014533009855,"[0, 31, 41]",3
1693,388,0.6656784219964135,0.6999891002426071,0.311356843992827,0.5836634478820054,"[0, 2, 41]",3
1694,388,0.69,0.34,0.06,0.18,"[0, 3, 23, 41]",4
1695,388,0.7621727435744161,0.2659104120918049,0.0479318589360427,0.138728329673444,"[4, 19, 23, 41]",4
1696,389,0.8899432157800361,0.3772723969770488,0.0515182307232506,0.269096854413123,"[0, 31, 41]",3
1697,389,0.9449999999999996,0.426546247255083,0.0699999999999999,0.313092494510166,"[0, 23, 41]",3
1698,390,0.175,0.255,0.05,0.17,"[0, 31, 41]",3
1699,390,0.87499995279049,0.3447532169401311,0.1439226455993559,0.345472581433515,"[0, 31, 41]",3
1700,391,0.55,0.63,0.08,0.48,"[0, 23, 41]",3
1701,392,0.3489019814167725,0.5167407878017789,0.02,0.11,"[0, 11, 31, 41]",4
1702,392,0.5909712019536213,0.4822236340533675,0.0598478200444725,0.1069885641677249,"[4, 31, 41, 44]",4
1703,392,0.6194509907083858,0.6762706480304956,0.0589019814167727,0.2525412960609912,"[0, 11, 23, 41]",4
1704,392,0.75,0.4650825921219821,0.04,0.08,"[0, 20, 41]",3
1705,392,0.82,0.79,0.1,0.32,"[0, 11, 31, 41]",4
