iann,ilabel,ibox,normx,normy,normwidth,normheight,file,label,isyn
2375,0,663,0.3492149854328923,0.4021914705835485,0.088038463600115,0.2796911329069773,0KcAPXAi04o_dNhK0-BbHw_right_cropped,alone,0
2376,30,663,0.3492149854328923,0.4021914705835485,0.088038463600115,0.2796911329069773,0KcAPXAi04o_dNhK0-BbHw_right_cropped,walking,23
2377,32,663,0.3492149854328923,0.4021914705835485,0.088038463600115,0.2796911329069773,0KcAPXAi04o_dNhK0-BbHw_right_cropped,with coffee or drinks,25
2379,0,664,0.7721108357738232,0.5245015546305529,0.1042216715476461,0.3090031092611054,0KcAPXAi04o_dNhK0-BbHw_right_cropped,alone,0
2380,30,664,0.7721108357738232,0.5245015546305529,0.1042216715476461,0.3090031092611054,0KcAPXAi04o_dNhK0-BbHw_right_cropped,walking,23
2382,0,665,0.1127702850922936,0.4457890647443709,0.0921300763574268,0.2675040554146681,0KcAPXAi04o_dNhK0-BbHw_right_cropped,alone,0
2383,30,665,0.1127702850922936,0.4457890647443709,0.0921300763574268,0.2675040554146681,0KcAPXAi04o_dNhK0-BbHw_right_cropped,walking,23
2385,0,666,0.9188296913719312,0.4553436741463643,0.1491935120522638,0.3393288733659425,0KcAPXAi04o_dNhK0-BbHw_right_cropped,alone,0
2386,30,666,0.9188296913719312,0.4553436741463643,0.1491935120522638,0.3393288733659425,0KcAPXAi04o_dNhK0-BbHw_right_cropped,walking,23
2388,33,666,0.9188296913719312,0.4553436741463643,0.1491935120522638,0.3393288733659425,0KcAPXAi04o_dNhK0-BbHw_right_cropped,with luggage,45
2389,0,667,0.0912487122322379,0.4792458749087987,0.118309479555779,0.3184917498175991,nEeAjaDrXMyj-8nY3_ScsQ_right_cropped,alone,0
2390,18,667,0.0912487122322379,0.4792458749087987,0.118309479555779,0.3184917498175991,nEeAjaDrXMyj-8nY3_ScsQ_right_cropped,running,13
2392,4,668,0.9479933262016276,0.6891983618495428,0.0655189246723965,0.4571930494933457,74mIsI3VDilhCDM7B1n6PA_right_cropped,couple/2people,4
2393,30,668,0.9479933262016276,0.6891983618495428,0.0655189246723965,0.4571930494933457,74mIsI3VDilhCDM7B1n6PA_right_cropped,walking,23
2394,27,668,0.9479933262016276,0.6891983618495428,0.0655189246723965,0.4571930494933457,74mIsI3VDilhCDM7B1n6PA_right_cropped,talking,20
2396,0,669,0.4451532645646104,0.4355961417269707,0.0183461053160608,0.1688077165460577,74mIsI3VDilhCDM7B1n6PA_right_cropped,alone,0
2397,30,669,0.4451532645646104,0.4355961417269707,0.0183461053160608,0.1688077165460577,74mIsI3VDilhCDM7B1n6PA_right_cropped,walking,23
2399,7,670,0.2560840062376395,0.4910730965569669,0.0912840809869696,0.3089757792983594,74mIsI3VDilhCDM7B1n6PA_right_cropped,group,7
2400,30,670,0.2560840062376395,0.4910730965569669,0.0912840809869696,0.3089757792983594,74mIsI3VDilhCDM7B1n6PA_right_cropped,walking,23
2402,0,671,0.1269475428198069,0.4828005819721154,0.0386741027675363,0.2677044866855275,74mIsI3VDilhCDM7B1n6PA_right_cropped,alone,0
2403,23,671,0.1269475428198069,0.4828005819721154,0.0386741027675363,0.2677044866855275,74mIsI3VDilhCDM7B1n6PA_right_cropped,standing,17
2405,0,672,0.3375449199607969,0.4669738327353567,0.0279213142297104,0.2282962793538766,74mIsI3VDilhCDM7B1n6PA_right_cropped,alone,0
2406,30,672,0.3375449199607969,0.4669738327353567,0.0279213142297104,0.2282962793538766,74mIsI3VDilhCDM7B1n6PA_right_cropped,walking,23
2408,4,673,0.1744303216158206,0.440646363899576,0.0464711346676796,0.2233558728023641,74mIsI3VDilhCDM7B1n6PA_right_cropped,couple/2people,4
2409,23,673,0.1744303216158206,0.440646363899576,0.0464711346676796,0.2233558728023641,74mIsI3VDilhCDM7B1n6PA_right_cropped,standing,17
2410,27,673,0.1744303216158206,0.440646363899576,0.0464711346676796,0.2233558728023641,74mIsI3VDilhCDM7B1n6PA_right_cropped,talking,20
2413,0,674,0.1726403767419247,0.5143912240686431,0.0322579418468386,0.3392201585749972,74mIsI3VDilhCDM7B1n6PA_right_cropped,alone,0
2414,23,674,0.1726403767419247,0.5143912240686431,0.0322579418468386,0.3392201585749972,74mIsI3VDilhCDM7B1n6PA_right_cropped,standing,17
2416,0,675,0.3797168784818941,0.4387186629526462,0.0257333739554318,0.1587743732590528,74mIsI3VDilhCDM7B1n6PA_right_cropped,alone,0
2417,20,675,0.3797168784818941,0.4387186629526462,0.0257333739554318,0.1587743732590528,74mIsI3VDilhCDM7B1n6PA_right_cropped,sitting,15
2418,28,675,0.3797168784818941,0.4387186629526462,0.0257333739554318,0.1587743732590528,74mIsI3VDilhCDM7B1n6PA_right_cropped,talking on phone,21
2420,4,676,0.7546361491057961,0.4918110862400657,0.2237812280885705,0.3871207833502652,MKvg1vu2V1mRsiv3C4LNDQ_left_cropped,couple/2people,4
2421,23,676,0.7546361491057961,0.4918110862400657,0.2237812280885705,0.3871207833502652,MKvg1vu2V1mRsiv3C4LNDQ_left_cropped,standing,17
2423,7,677,0.1412948832138064,0.4400851957593072,0.132578517833686,0.2837711885321482,MKvg1vu2V1mRsiv3C4LNDQ_left_cropped,group,7
2424,20,677,0.1412948832138064,0.4400851957593072,0.132578517833686,0.2837711885321482,MKvg1vu2V1mRsiv3C4LNDQ_left_cropped,sitting,15
2425,23,677,0.1412948832138064,0.4400851957593072,0.132578517833686,0.2837711885321482,MKvg1vu2V1mRsiv3C4LNDQ_left_cropped,standing,17
2428,4,678,0.3606826962611575,0.4199756583544847,0.1213653925223119,0.379951316708968,MMfev9BP6tHXHN1b259fnA_left_cropped,couple/2people,4
2429,23,678,0.3606826962611575,0.4199756583544847,0.1213653925223119,0.379951316708968,MMfev9BP6tHXHN1b259fnA_left_cropped,standing,17
2431,0,679,0.535,0.36,0.03,0.26,MMfev9BP6tHXHN1b259fnA_left_cropped,alone,0
2432,23,679,0.535,0.36,0.03,0.26,MMfev9BP6tHXHN1b259fnA_left_cropped,standing,17
2434,0,680,0.2754430468508203,0.2964995357474461,0.0291139062983599,0.1799999999999993,MMfev9BP6tHXHN1b259fnA_left_cropped,alone,0
2435,30,680,0.2754430468508203,0.2964995357474461,0.0291139062983599,0.1799999999999993,MMfev9BP6tHXHN1b259fnA_left_cropped,walking,23
2437,0,681,0.81058640071678,0.3911452241715396,0.0657424286265426,0.2401851851851853,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2438,30,681,0.81058640071678,0.3911452241715396,0.0657424286265426,0.2401851851851853,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2439,35,681,0.81058640071678,0.3911452241715396,0.0657424286265426,0.2401851851851853,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,crossing crosswalk,27
2440,12,681,0.81058640071678,0.3911452241715396,0.0657424286265426,0.2401851851851853,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,phone interaction,10
2442,0,682,0.3511724451347146,0.4423684210526313,0.0473289035902194,0.2699999999999998,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2443,23,682,0.3511724451347146,0.4423684210526313,0.0473289035902194,0.2699999999999998,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,standing,17
2445,0,683,0.4766318311810746,0.3370424804660987,0.0494228760445681,0.1901851851851851,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2446,30,683,0.4766318311810746,0.3370424804660987,0.0494228760445681,0.1901851851851851,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2448,0,684,0.9125097021706462,0.3446296296296289,0.0551391300154321,0.2092592592592589,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2449,30,684,0.9125097021706462,0.3446296296296289,0.0551391300154321,0.2092592592592589,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2450,35,684,0.9125097021706462,0.3446296296296289,0.0551391300154321,0.2092592592592589,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,crossing crosswalk,27
2452,0,685,0.7163941873274037,0.3303460038986353,0.0440950520833329,0.1964814814814813,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2453,30,685,0.7163941873274037,0.3303460038986353,0.0440950520833329,0.1964814814814813,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2454,35,685,0.7163941873274037,0.3303460038986353,0.0440950520833329,0.1964814814814813,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,crossing crosswalk,27
2456,4,686,0.2808162006578946,0.5460526315789472,0.1087541118421056,0.3952631578947372,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,couple/2people,4
2457,23,686,0.2808162006578946,0.5460526315789472,0.1087541118421056,0.3952631578947372,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,standing,17
2458,27,686,0.2808162006578946,0.5460526315789472,0.1087541118421056,0.3952631578947372,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,talking,20
2460,0,687,0.2576260964912281,0.3108479532163743,0.0399999999999999,0.1718518518518522,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2461,23,687,0.2576260964912281,0.3108479532163743,0.0399999999999999,0.1718518518518522,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,standing,17
2462,12,687,0.2576260964912281,0.3108479532163743,0.0399999999999999,0.1718518518518522,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,phone interaction,10
2464,0,688,0.1013546553535648,0.4674703122709281,0.0815168484989166,0.3006406685236766,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2465,30,688,0.1013546553535648,0.4674703122709281,0.0815168484989166,0.3006406685236766,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2467,0,689,0.2147478070175438,0.3571052631578947,0.0399999999999999,0.17,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2468,23,689,0.2147478070175438,0.3571052631578947,0.0399999999999999,0.17,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,standing,17
2469,28,689,0.2147478070175438,0.3571052631578947,0.0399999999999999,0.17,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,talking on phone,21
2471,0,690,0.1724111951550767,0.2616715399610135,0.0236644517951098,0.1401851851851852,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2472,30,690,0.1724111951550767,0.2616715399610135,0.0236644517951098,0.1401851851851852,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2474,0,691,0.1934199600854791,0.245665347212041,0.016510972802538,0.1250149049503983,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2475,30,691,0.1934199600854791,0.245665347212041,0.016510972802538,0.1250149049503983,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2477,0,692,0.0849027688941682,0.3224610136452236,0.0381088445216049,0.1887621832358672,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2478,30,692,0.0849027688941682,0.3224610136452236,0.0381088445216049,0.1887621832358672,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2480,0,693,0.1399064429012345,0.2430555555555555,0.0417631172839506,0.1342592592592592,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2481,30,693,0.1399064429012345,0.2430555555555555,0.0417631172839506,0.1342592592592592,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2482,15,693,0.1399064429012345,0.2430555555555555,0.0417631172839506,0.1342592592592592,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,pushing stroller or shopping cart,12
2484,0,694,0.3222100114128753,0.3277623026926647,0.0246041763385948,0.074280408542247,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,alone,0
2485,30,694,0.3222100114128753,0.3277623026926647,0.0246041763385948,0.074280408542247,0h0Q6Dbc0uyLL6aDslDBFQ_left_cropped,walking,23
2487,0,695,0.5281554103822679,0.4417930167082063,0.0315270351709851,0.1998959198744578,_5K01QRSnhGrbD-9OlWC5A_left_cropped,alone,0
2488,30,695,0.5281554103822679,0.4417930167082063,0.0315270351709851,0.1998959198744578,_5K01QRSnhGrbD-9OlWC5A_left_cropped,walking,23
2490,0,696,0.1166604411049209,0.3922819163666574,0.0165779005415484,0.1608764885073389,_5K01QRSnhGrbD-9OlWC5A_left_cropped,alone,0
2491,23,696,0.1166604411049209,0.3922819163666574,0.0165779005415484,0.1608764885073389,_5K01QRSnhGrbD-9OlWC5A_left_cropped,standing,17
2493,0,697,0.3027502812148481,0.3209853950126906,0.07,0.2379805266835868,MMH9ASAiXW2w86rz9qtdvA_right_cropped,alone,0
2494,30,697,0.3027502812148481,0.3209853950126906,0.07,0.2379805266835868,MMH9ASAiXW2w86rz9qtdvA_right_cropped,walking,23
2495,35,697,0.3027502812148481,0.3209853950126906,0.07,0.2379805266835868,MMH9ASAiXW2w86rz9qtdvA_right_cropped,crossing crosswalk,27
2496,12,697,0.3027502812148481,0.3209853950126906,0.07,0.2379805266835868,MMH9ASAiXW2w86rz9qtdvA_right_cropped,phone interaction,10
2498,0,698,0.7812485939257593,0.4228709892787654,0.0824971878515177,0.3657419785575297,MMH9ASAiXW2w86rz9qtdvA_right_cropped,alone,0
2499,2,698,0.7812485939257593,0.4228709892787654,0.0824971878515177,0.3657419785575297,MMH9ASAiXW2w86rz9qtdvA_right_cropped,biking,2
2501,0,699,0.4061867266591681,0.4338685551142137,0.0611248593925758,0.4077371102284267,MMH9ASAiXW2w86rz9qtdvA_right_cropped,alone,0
2502,2,699,0.4061867266591681,0.4338685551142137,0.0611248593925758,0.4077371102284267,MMH9ASAiXW2w86rz9qtdvA_right_cropped,biking,2
2504,0,700,0.5450000000000004,0.2779805266835874,0.05,0.1959610533671741,MMH9ASAiXW2w86rz9qtdvA_right_cropped,alone,0
2505,30,700,0.5450000000000004,0.2779805266835874,0.05,0.1959610533671741,MMH9ASAiXW2w86rz9qtdvA_right_cropped,walking,23
2506,35,700,0.5450000000000004,0.2779805266835874,0.05,0.1959610533671741,MMH9ASAiXW2w86rz9qtdvA_right_cropped,crossing crosswalk,27
2508,0,701,0.4500618672665918,0.2949878291772421,0.0401237345331832,0.229975658354484,MMH9ASAiXW2w86rz9qtdvA_right_cropped,alone,0
2509,30,701,0.4500618672665918,0.2949878291772421,0.0401237345331832,0.229975658354484,MMH9ASAiXW2w86rz9qtdvA_right_cropped,walking,23
2510,35,701,0.4500618672665918,0.2949878291772421,0.0401237345331832,0.229975658354484,MMH9ASAiXW2w86rz9qtdvA_right_cropped,crossing crosswalk,27
2512,0,702,0.0178121484814398,0.2719829608481389,0.0356242969628796,0.2039659216962775,MMH9ASAiXW2w86rz9qtdvA_right_cropped,alone,0
2513,30,702,0.0178121484814398,0.2719829608481389,0.0356242969628796,0.2039659216962775,MMH9ASAiXW2w86rz9qtdvA_right_cropped,walking,23
2515,0,703,0.6629358830146237,0.1799999999999998,0.0123734533183342,0.08,MMH9ASAiXW2w86rz9qtdvA_right_cropped,alone,0
2516,23,703,0.6629358830146237,0.1799999999999998,0.0123734533183342,0.08,MMH9ASAiXW2w86rz9qtdvA_right_cropped,standing,17
2518,4,704,0.0618166479190104,0.2479318433925549,0.0513723284589428,0.1999026334179358,MMH9ASAiXW2w86rz9qtdvA_right_cropped,couple/2people,4
2519,23,704,0.0618166479190104,0.2479318433925549,0.0513723284589428,0.1999026334179358,MMH9ASAiXW2w86rz9qtdvA_right_cropped,standing,17
2520,27,704,0.0618166479190104,0.2479318433925549,0.0513723284589428,0.1999026334179358,MMH9ASAiXW2w86rz9qtdvA_right_cropped,talking,20
2522,7,705,0.843428386797455,0.4981018027571566,0.1348991472251681,0.3383244962884399,uTrSLzr09cSnBhZZanHJTQ_right_cropped,group,7
2523,23,705,0.843428386797455,0.4981018027571566,0.1348991472251681,0.3383244962884399,uTrSLzr09cSnBhZZanHJTQ_right_cropped,standing,17
2524,27,705,0.843428386797455,0.4981018027571566,0.1348991472251681,0.3383244962884399,uTrSLzr09cSnBhZZanHJTQ_right_cropped,talking,20
2526,0,706,0.0730713977995757,0.2708324496288437,0.0213597450512548,0.1131813361611874,uTrSLzr09cSnBhZZanHJTQ_right_cropped,alone,0
2527,23,706,0.0730713977995757,0.2708324496288437,0.0213597450512548,0.1131813361611874,uTrSLzr09cSnBhZZanHJTQ_right_cropped,standing,17
2529,4,707,0.9233035734235022,0.732782686288769,0.126607146847006,0.4228380998502657,QKVWb55rlcYrXBwBN8qNUQ_right_cropped,couple/2people,4
2530,23,707,0.9233035734235022,0.732782686288769,0.126607146847006,0.4228380998502657,QKVWb55rlcYrXBwBN8qNUQ_right_cropped,standing,17
2531,9,707,0.9233035734235022,0.732782686288769,0.126607146847006,0.4228380998502657,QKVWb55rlcYrXBwBN8qNUQ_right_cropped,load/unload packages from car/truck,43
2532,3,707,0.9233035734235022,0.732782686288769,0.126607146847006,0.4228380998502657,QKVWb55rlcYrXBwBN8qNUQ_right_cropped,construction workers,3
2534,0,708,0.4587511235233689,0.4613661253725932,0.055110747303544,0.1780789379562807,799T0VdfO_bvdvNZBwHiug_left_cropped,alone,0
2535,20,708,0.4587511235233689,0.4613661253725932,0.055110747303544,0.1780789379562807,799T0VdfO_bvdvNZBwHiug_left_cropped,sitting,15
2537,4,709,0.1396231721034873,0.3819951316708972,0.1127446569178856,0.2519221067343488,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,couple/2people,4
2538,30,709,0.1396231721034873,0.3819951316708972,0.1127446569178856,0.2519221067343488,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,walking,23
2539,27,709,0.1396231721034873,0.3819951316708972,0.1127446569178856,0.2519221067343488,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,talking,20
2541,0,710,0.3299999999999995,0.4678922934076137,0.0599999999999999,0.3557845868152274,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,alone,0
2542,30,710,0.3299999999999995,0.4678922934076137,0.0599999999999999,0.3557845868152274,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,walking,23
2544,0,711,0.2491473150861658,0.3929758588672234,0.0509657265821123,0.2273816155988854,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,alone,0
2545,30,711,0.2491473150861658,0.3929758588672234,0.0509657265821123,0.2273816155988854,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,walking,23
2547,0,712,0.4228350791653308,0.4118141237567343,0.0722150837082002,0.2436282475134677,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,alone,0
2548,30,712,0.4228350791653308,0.4118141237567343,0.0722150837082002,0.2436282475134677,mKC1OtVDVvtdmC7dqd8uBA_right_cropped,walking,23
2550,0,713,0.0288983050847457,0.3570248952910322,0.0577966101694915,0.2740497905820643,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,alone,0
2551,30,713,0.0288983050847457,0.3570248952910322,0.0577966101694915,0.2740497905820643,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,walking,23
2553,0,714,0.3672033898305084,0.3890186714682741,0.0544067796610169,0.2780373429365483,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,alone,0
2554,30,714,0.3672033898305084,0.3890186714682741,0.0544067796610169,0.2780373429365483,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,walking,23
2556,0,715,0.2017135591722532,0.384018671468274,0.0538610172487133,0.2508782257773613,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,alone,0
2557,30,715,0.2017135591722532,0.384018671468274,0.0538610172487133,0.2508782257773613,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,walking,23
2559,0,716,0.9626131357055552,0.3427453321329309,0.0558576277177662,0.2355529024934432,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,alone,0
2560,30,716,0.9626131357055552,0.3427453321329309,0.0558576277177662,0.2355529024934432,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,walking,23
2562,0,717,0.764322033898305,0.3735280072024111,0.0686440677966102,0.2670560144048227,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,alone,0
2563,30,717,0.764322033898305,0.3735280072024111,0.0686440677966102,0.2670560144048227,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,walking,23
2565,0,718,0.7138983050847456,0.3557515559556896,0.051186440677966,0.2125466786706854,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,alone,0
2566,30,718,0.7138983050847456,0.3557515559556896,0.051186440677966,0.2125466786706854,Mmhj2uVQ-MIqmHpdCWOKvQ_right_cropped,walking,23
2568,0,719,0.1045875491823989,0.7396800702344304,0.2091750983647979,0.5193601404688614,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2569,23,719,0.1045875491823989,0.7396800702344304,0.2091750983647979,0.5193601404688614,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,standing,17
2571,31,719,0.1045875491823989,0.7396800702344304,0.2091750983647979,0.5193601404688614,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,with bike,24
2572,0,720,0.8350169802813702,0.3087754845643823,0.1100339605627407,0.1775509691287642,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2573,30,720,0.8350169802813702,0.3087754845643823,0.1100339605627407,0.1775509691287642,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2574,15,720,0.8350169802813702,0.3087754845643823,0.1100339605627407,0.1775509691287642,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,pushing stroller or shopping cart,12
2576,0,721,0.1057182229816509,0.4952123455108473,0.0714364459633018,0.3304246910216946,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2577,30,721,0.1057182229816509,0.4952123455108473,0.0714364459633018,0.3304246910216946,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2579,0,722,0.0525189074361988,0.3769444106187095,0.0599999999999999,0.2383565459610027,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2580,30,722,0.0525189074361988,0.3769444106187095,0.0599999999999999,0.2383565459610027,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2582,0,723,0.6911744535757467,0.241489241574528,0.0387932476397547,0.1229784831490555,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2583,30,723,0.6911744535757467,0.241489241574528,0.0387932476397547,0.1229784831490555,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2585,0,724,0.4473846282279778,0.2233507935426876,0.0146179969663648,0.1052123455108473,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2586,30,724,0.4473846282279778,0.2233507935426876,0.0146179969663648,0.1052123455108473,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2588,0,725,0.4739822648707541,0.2269139325962224,0.017049264184647,0.0914892415745277,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2589,30,725,0.4739822648707541,0.2269139325962224,0.017049264184647,0.0914892415745277,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2591,0,726,0.1196558118387624,0.2944677247235834,0.04,0.16,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2592,30,726,0.1196558118387624,0.2944677247235834,0.04,0.16,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2594,0,727,0.2875358877175691,0.2642582022113326,0.0514107132076905,0.1436183426801943,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2595,30,727,0.2875358877175691,0.2642582022113326,0.0514107132076905,0.1436183426801943,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2596,11,727,0.2875358877175691,0.2642582022113326,0.0514107132076905,0.1436183426801943,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,pet interactions,9
2598,0,728,0.2642375569754703,0.3161197541794925,0.0456845220128177,0.1567072330825683,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2599,30,728,0.2642375569754703,0.3161197541794925,0.0456845220128177,0.1567072330825683,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2601,0,729,0.772672985807136,0.2685631390535348,0.0282394608683807,0.09712627810707,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2602,20,729,0.772672985807136,0.2685631390535348,0.0282394608683807,0.09712627810707,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,sitting,15
2604,0,730,0.2033585432482651,0.2281908286599029,0.0225189074361989,0.0814892415745277,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2605,30,730,0.2033585432482651,0.2281908286599029,0.0225189074361989,0.0814892415745277,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2606,24,730,0.2033585432482651,0.2281908286599029,0.0225189074361989,0.0814892415745277,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,street vendors,18
2607,15,730,0.2033585432482651,0.2281908286599029,0.0225189074361989,0.0814892415745277,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,pushing stroller or shopping cart,12
2609,4,731,0.5308140191972461,0.1978642293942149,0.0253045178605695,0.0482822509157907,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,couple/2people,4
2610,20,731,0.5308140191972461,0.1978642293942149,0.0253045178605695,0.0482822509157907,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,sitting,15
2611,27,731,0.5308140191972461,0.1978642293942149,0.0253045178605695,0.0482822509157907,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,talking,20
2613,0,732,0.1465155331654072,0.2192890093716732,0.0260285474391267,0.0766953071826225,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2614,30,732,0.1465155331654072,0.2192890093716732,0.0260285474391267,0.0766953071826225,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2615,0,733,0.1780018761178935,0.2155659054353537,0.0260285474391267,0.0766953071826225,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2616,30,733,0.1780018761178935,0.2155659054353537,0.0260285474391267,0.0766953071826225,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2617,0,734,0.2565078245460926,0.1962057649664921,0.0260285474391267,0.0766953071826225,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
2618,30,734,0.2565078245460926,0.1962057649664921,0.0260285474391267,0.0766953071826225,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,walking,23
2619,4,735,0.2963905256192418,0.1947165233919643,0.0235096400029279,0.0632921330118723,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,couple/2people,4
2620,23,735,0.2963905256192418,0.1947165233919643,0.0235096400029279,0.0632921330118723,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,standing,17
2621,27,735,0.2963905256192418,0.1947165233919643,0.0235096400029279,0.0632921330118723,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,talking,20
2622,44,736,0.3034247691322022,0.3191940615058325,0.0221216087840225,0.0339342523860021,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,pet,36
2623,4,737,0.1034334680982679,0.2158006362672322,0.0358728791092258,0.073170731707317,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,couple/2people,4
2624,23,737,0.1034334680982679,0.2158006362672322,0.0358728791092258,0.073170731707317,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,standing,17
2625,27,737,0.1034334680982679,0.2158006362672322,0.0358728791092258,0.073170731707317,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,talking,20
2626,0,738,0.0732404615146694,0.193001060445387,0.012555507688229,0.0678685047720042,Pv7jP6mL9APHtuRfQ76U3A_right_cropped,alone,0
