ifile,x,y,width,height,ilabel,is_valid,is_challenging,data_source,unique_ifile,num_labels
623,0.8404168959066901,0.3914084507042253,0.0599999999999999,0.26,"[0, 4]",True,False,BSV,BSV_623,2
624,0.0450155424735915,0.2844366197183099,0.0199999999999999,0.0961971830985915,"[0, 17, 3]",True,False,BSV,BSV_624,3
624,0.1011630415094335,0.2218309859154928,0.0790912466989436,0.0690140845070422,"[17, 1, 3]",True,True,BSV,BSV_624,3
624,0.2214554907570422,0.1707746478873239,0.018518926056338,0.0640845070422535,"[0, 4]",True,False,BSV,BSV_624,2
624,0.2430609044894366,0.1584507042253521,0.0154324383802816,0.0464788732394366,"[0, 4]",True,False,BSV,BSV_624,2
624,0.4299999999999997,0.4637241003271535,0.0599999999999999,0.2874482006543076,"[0, 13, 5]",True,False,BSV,BSV_624,3
624,0.5196297315140839,0.4430032868969543,0.0899999999999999,0.3023446019629225,"[0, 5, 19]",True,False,BSV,BSV_624,3
624,0.7143213105865631,0.2184486307155912,0.0255334139858237,0.0743620501635768,"[0, 5]",True,False,BSV,BSV_624,2
624,0.8403702684859156,0.3106338028169014,0.0755256932218308,0.1742253521126759,"[2, 15, 5]",True,False,BSV,BSV_624,3
625,0.8603858109595071,0.6295070422535212,0.1199999999999999,0.41,"[0, 4]",True,False,BSV,BSV_625,2
626,0.1477162191901408,0.3,0.04,0.2,"[0, 5]",True,False,BSV,BSV_626,2
626,0.4416833228917878,0.2883119326646904,0.0389615849918211,0.15,"[0, 3]",True,False,BSV,BSV_626,2
626,0.6642594630281691,0.3163380281690141,0.0299999999999999,0.2,"[0, 5]",True,False,BSV,BSV_626,2
626,0.845,0.335,0.07,0.23,"[0, 5]",True,False,BSV,BSV_626,2
626,0.981894950931735,0.383169014084507,0.0329871949972742,0.2699999999999999,"[0, 4]",True,False,BSV,BSV_626,2
627,0.2906253438600352,0.3247183098591546,0.0696763589348591,0.2147887323943662,"[2, 15, 5, 19]",True,True,BSV,BSV_627,4
627,0.7162351452464787,0.3000000000000001,0.0655256932218313,0.1766197183098589,"[2, 4, 15]",True,False,BSV,BSV_627,3
627,0.7711885178257042,0.3028169014084507,0.02,0.18,"[0, 4]",True,False,BSV,BSV_627,2
628,0.0715743287852112,0.3154929577464789,0.1400621698943662,0.2228169014084506,"[1, 15, 5, 19]",True,False,BSV,BSV_628,4
628,0.2711729753521128,0.2014084507042253,0.0177162191901407,0.1042253521126759,"[0, 4, 14]",True,False,BSV,BSV_628,3
628,0.3541744608274652,0.2233450320242064,0.0239202794894366,0.1142956978512293,"[0, 5]",True,True,BSV,BSV_628,2
628,0.3754635233274648,0.2233802816901408,0.02,0.12,"[0, 5]",True,True,BSV,BSV_628,2
629,0.4232946022689094,0.3207042253521123,0.102731094942748,0.2399999999999998,"[2, 5]",True,False,BSV,BSV_629,2
630,0.3867282919847329,0.3303598691384948,0.0734565839694653,0.2607197382769898,"[2, 5]",True,False,BSV,BSV_630,2
631,0.5935034904772578,0.358291735143686,0.0630415238554757,0.2407197382769899,"[0, 6, 21]",True,False,BSV,BSV_631,3
632,0.0474116230211661,0.2715026802033574,0.0585570158486702,0.1655405716743206,"[0, 5]",True,False,BSV,BSV_632,2
632,0.3692740047900926,0.2620833561987286,0.0554655247508018,0.1107628650673309,"[2, 3, 15]",True,False,BSV,BSV_632,3
632,0.5830864876760561,0.3128697869060453,0.0399999999999999,0.2271480245163164,"[0, 11, 5]",True,False,BSV,BSV_632,3
632,0.6204168959066901,0.3299295774647886,0.0599999999999999,0.29,"[0, 5]",True,False,BSV,BSV_632,2
634,0.0291820729961832,0.3381788440567065,0.0583641459923664,0.2163576881134129,"[0, 5, 19]",True,False,BSV,BSV_634,3
634,0.2439615849918207,0.5702671755725194,0.0899999999999999,0.4361723009814611,"[0, 4]",True,False,BSV,BSV_634,2
634,0.3350782314953652,0.345,0.0501564629907307,0.25,"[0, 4]",True,False,BSV,BSV_634,2
634,0.3655476204675565,0.2822955288985821,0.045376950995093,0.1703925845147217,"[0, 13, 4]",True,True,BSV,BSV_634,3
634,0.3845590239912759,0.5099999999999999,0.1091180479825518,0.4199999999999999,"[0, 4]",True,False,BSV,BSV_634,2
634,0.4232859144970015,0.2681788440567066,0.0465718289940019,0.2363576881134133,"[0, 4]",True,False,BSV,BSV_634,2
634,0.4985988404784621,0.2387241003271534,0.0712232909623773,0.1927153762268264,"[2, 5]",True,False,BSV,BSV_634,2
634,0.5066500604893679,0.4447219193020719,0.0933001209787343,0.389443838604144,"[0, 5]",True,False,BSV,BSV_634,2
634,0.615,0.615,0.07,0.49,"[0, 4]",True,False,BSV,BSV_634,2
634,0.7168705484937296,0.5749999999999997,0.0737410969874589,0.4299999999999999,"[0, 4, 11]",True,False,BSV,BSV_634,3
635,0.4216736214639943,0.4290845070422534,0.0459743899945479,0.1899999999999999,"[0, 4]",True,False,BSV,BSV_635,2
636,0.016230490049073,0.1821810250817883,0.0295590239912759,0.0712758996728461,"[0, 5]",True,False,BSV,BSV_636,2
636,0.074779511995638,0.1892693565976007,0.0295590239912759,0.0985387131952016,"[0, 5]",True,False,BSV,BSV_636,2
636,0.1291820729961832,0.1926335877862595,0.01,0.05,"[0, 5]",True,False,BSV,BSV_636,2
636,0.1976744186046511,0.3995210819062111,0.1627906976744185,0.3046348249534861,"[1, 4, 15]",True,False,BSV,BSV_636,3
636,0.1990826276240453,0.1923664122137404,0.0273257309841878,0.0930861504907306,"[0, 5]",True,False,BSV,BSV_636,2
636,0.2432931135836963,0.2032715376226826,0.0273257309841878,0.0930861504907306,"[0, 5]",True,False,BSV,BSV_636,2
636,0.2958677455357136,0.195092693565976,0.0237410969874593,0.0832715376226828,"[0, 4, 14]",True,False,BSV,BSV_636,3
636,0.3418705484937291,0.2065430752453653,0.0237410969874593,0.0930861504907307,"[0, 5]",True,False,BSV,BSV_636,2
636,0.4434351784010355,0.1760087241003272,0.0237410969874593,0.0734569247546347,"[0, 20, 4]",True,False,BSV,BSV_636,3
636,0.5042603044915475,0.1780861504907306,0.0189615849918214,0.0674482006543076,"[0, 4]",True,False,BSV,BSV_636,2
636,0.6236628654920939,0.2299073064340238,0.0189615849918212,0.1019956379498362,"[0, 5]",True,False,BSV,BSV_636,2
636,0.6536798905608755,0.2262425169047844,0.0241039671682627,0.08,"[0, 5]",True,False,BSV,BSV_636,2
636,0.7745448175095407,0.1924591057797163,0.0344949989776441,0.064547437295529,"[2, 4, 15]",True,False,BSV,BSV_636,3
636,0.7814153660032713,0.2219029443838604,0.0470412179661939,0.0798146128680479,"[0, 18, 5, 32]",True,False,BSV,BSV_636,4
637,0.0343502051983584,0.2213083681426801,0.0283720930232557,0.0825688444759819,"[0, 5]",True,False,BSV,BSV_637,2
637,0.0437277701778385,0.4462979888332636,0.0874555403556771,0.1734735364428933,"[0, 18, 5, 19]",True,False,BSV,BSV_637,4
637,0.0682079343365253,0.2799880270476553,0.04,0.14,"[0, 5, 19]",True,False,BSV,BSV_637,3
637,0.0883378932968536,0.2299940135238277,0.0216279069767441,0.0899760540953105,"[0, 5]",True,False,BSV,BSV_637,2
637,0.1016279069767442,0.25,0.0282079343365252,0.1,"[0, 5]",True,False,BSV,BSV_637,2
637,0.1041039671682625,0.4055464275002377,0.0399999999999999,0.2660988414766479,"[0, 5, 19]",True,False,BSV,BSV_637,3
637,0.1258139534883721,0.4874910202857412,0.0916279069767441,0.3949820405714827,"[0, 4, 19]",True,False,BSV,BSV_637,3
637,0.1359439124487003,0.2418787415476075,0.0250478796169631,0.0912485033809567,"[2, 5]",True,False,BSV,BSV_637,2
637,0.4404505224918531,0.334988027047655,0.0555148236893427,0.2099760540953104,"[0, 5, 19]",True,False,BSV,BSV_637,3
637,0.4954719562243501,0.2268667685952629,0.0309439124487002,0.093733537190526,"[2, 5]",True,False,BSV,BSV_637,2
637,0.5784486611614565,0.538162869549736,0.1453188199479454,0.5719792231089699,"[0, 3]",True,False,BSV,BSV_637,2
637,0.5834199726402195,0.2211121929610519,0.0268399452804379,0.0822243859221044,"[0, 5]",True,False,BSV,BSV_637,2
637,0.6621819425444597,0.2449760540953105,0.0188919288645688,0.0499760540953103,"[0, 3]",True,False,BSV,BSV_637,2
637,0.7821067031463731,0.5024730608572231,0.0567441860465115,0.3550299323808615,"[0, 4]",True,False,BSV,BSV_637,2
637,0.8123187414500673,0.2505943193096163,0.0428317373461003,0.0587155777620087,"[2, 3]",True,False,BSV,BSV_637,2
637,0.8986255266921381,0.5664624038957943,0.2027489466157219,0.5883784232264407,"[0, 3]",True,False,BSV,BSV_637,2
638,0.306524843613806,0.2270422535211266,0.0637902241994427,0.1529577464788732,"[2, 4, 15]",True,False,BSV,BSV_638,3
638,0.3427162191901409,0.2727464788732394,0.0299999999999999,0.17,"[0, 5]",True,False,BSV,BSV_638,2
638,0.3818917352216831,0.2308792449352602,0.0492972304845292,0.1201408450704225,"[2, 5]",True,True,BSV,BSV_638,2
638,0.4149396869498239,0.1492957746478873,0.0173614931778169,0.0422535211267605,"[0, 5]",True,False,BSV,BSV_638,2
638,0.4448162411971827,0.1832394366197184,0.021543243838028,0.0749295774647886,"[0, 5]",True,False,BSV,BSV_638,2
638,0.805,0.32,0.05,0.18,"[0, 5, 19]",True,False,BSV,BSV_638,3
638,0.87,0.325,0.04,0.23,"[0, 5, 19]",True,False,BSV,BSV_638,3
638,0.8889833409450021,0.1805996283041762,0.0393527178697183,0.0591549295774647,"[2, 4]",True,False,BSV,BSV_638,2
638,0.955,0.305,0.05,0.19,"[0, 5, 19]",True,False,BSV,BSV_638,3
639,0.6801554247359151,0.3773943661971832,0.1403108494718316,0.1922535211267602,"[2, 3, 4, 15]",True,False,BSV,BSV_639,4
639,0.8942594630281689,0.3762676056338028,0.07,0.25,"[0, 5]",True,False,BSV,BSV_639,2
640,0.0174679874931842,0.1841766630316249,0.0277667069929116,0.0930861504907306,"[0, 5]",True,False,BSV,BSV_640,2
640,0.0953769509950926,0.2126335877862595,0.02,0.11,"[0, 5]",True,False,BSV,BSV_640,2
640,0.1138833534964558,0.1935387131952017,0.0277667069929116,0.1070774263904034,"[0, 5]",True,False,BSV,BSV_640,2
640,0.1467923169983642,0.1676335877862595,0.0135846339967284,0.095267175572519,"[0, 5]",True,False,BSV,BSV_640,2
640,0.1968705484937294,0.2325408942202835,0.0229871949972737,0.1163576881134133,"[0, 4]",True,False,BSV,BSV_640,2
640,0.2219485882974373,0.2011995637949836,0.0221052429798254,0.1035986913849509,"[0, 5]",True,False,BSV,BSV_640,2
640,0.305291328721374,0.1984732824427481,0.0227026819792802,0.1003271537622682,"[0, 5]",True,False,BSV,BSV_640,2
640,0.41,0.2216357688113414,0.02,0.1025299890948749,"[0, 5]",True,False,BSV,BSV_640,2
640,0.4214932141153217,0.1892039258451472,0.0244949989776445,0.0883315158124318,"[0, 4]",True,False,BSV,BSV_640,2
640,0.4995590239912759,0.2319956379498363,0.02,0.12,"[0, 5]",True,False,BSV,BSV_640,2
640,0.5202346944860957,0.2064503816793892,0.0177667069929115,0.1063576881134133,"[2, 4]",True,False,BSV,BSV_640,2
640,0.6401564629907303,0.2441766630316245,0.0319487799890952,0.1065430752453654,"[0, 5]",True,False,BSV,BSV_640,2
640,0.6628585698950381,0.2202835332606324,0.0173257309841875,0.0981461286804798,"[0, 5]",True,False,BSV,BSV_640,2
640,0.6795590239912758,0.2481788440567065,0.0307539019901852,0.1254525627044709,"[0, 5]",True,False,BSV,BSV_640,2
640,0.7656180778012537,0.2224645583424209,0.0280796329743729,0.1155943293347872,"[2, 4, 15]",True,False,BSV,BSV_640,3
640,0.8444800257292804,0.2284623773173391,0.0340540229689203,0.1145038167938931,"[1, 5]",True,False,BSV,BSV_640,2
640,0.877467987493184,0.2409051254089423,0.0205974389994554,0.1196292257360961,"[2, 4]",True,False,BSV,BSV_640,2
640,0.9033641459923666,0.230359869138495,0.0195590239912764,0.0963576881134133,"[0, 5]",True,False,BSV,BSV_640,2
640,0.9241820729961836,0.2419956379498364,0.0211948779989093,0.1087241003271538,"[0, 5]",True,False,BSV,BSV_640,2
641,0.3020606208639106,0.8346956972780708,0.191870093182646,0.330608605443858,"[2, 4]",True,False,BSV,BSV_641,2
642,0.788102030149648,0.3582394366197183,0.04,0.27,"[0, 5]",True,False,BSV,BSV_642,2
642,0.7947705765845069,0.2036029152011304,0.0146608164612675,0.1241072388529651,"[0, 5]",True,False,BSV,BSV_642,2
642,0.822934776628521,0.2246478873239436,0.0262351452464788,0.080281690140845,"[0, 4]",True,False,BSV,BSV_642,2
642,0.8588736520686621,0.384225352112676,0.0599999999999999,0.32,"[0, 5]",True,False,BSV,BSV_642,2
642,0.9346141890404926,0.3801019091649131,0.0299999999999999,0.283020719738277,"[0, 4]",True,False,BSV,BSV_642,2
642,0.9495834264292816,0.1891549295774647,0.0283641459923666,0.0799999999999999,"[0, 5]",True,False,BSV,BSV_642,2
642,0.957716219190141,0.4654929577464788,0.0599999999999999,0.36,"[0, 4, 26]",True,False,BSV,BSV_642,3
642,0.9608027068661974,0.2591549295774647,0.02,0.06,"[0, 4]",True,False,BSV,BSV_642,2
643,0.1282016807878521,0.2889436619718309,0.0218047150088028,0.2218309859154928,"[0, 5]",True,False,BSV,BSV_643,2
643,0.1564646900066908,0.3188732394366195,0.0531814254443647,0.2430985915492955,"[0, 5]",True,False,BSV,BSV_643,2
643,0.179595001650528,0.226592762682968,0.0304790658010563,0.1405094690279079,"[0, 20, 4]",True,False,BSV,BSV_643,3
643,0.2017050643705987,0.2991549295774647,0.0218668849031688,0.2101408450704223,"[0, 4]",True,False,BSV,BSV_643,2
643,0.2569445972711266,0.3605633802816901,0.0399999999999999,0.1898591549295773,"[0, 5, 29]",True,False,BSV,BSV_643,3
643,0.3044403284569055,0.3022834718233062,0.0480468651004306,0.2730176478719646,"[0, 20, 4]",True,True,BSV,BSV_643,3
643,0.3046608164612676,0.4025352112676056,0.0599999999999999,0.26,"[0, 5]",True,False,BSV,BSV_643,2
643,0.3618078594719556,0.3653117176340484,0.0335846339967283,0.2309051254089423,"[0, 5, 29]",True,False,BSV,BSV_643,3
643,0.3884567561619718,0.3134507042253521,0.04,0.23,"[0, 5]",True,False,BSV,BSV_643,2
643,0.45896408478303,0.2855530127328857,0.0378659996716944,0.2047887323943659,"[2, 4, 15]",True,False,BSV,BSV_643,3
643,0.5491172065191724,0.3203117176340485,0.0597154869820062,0.2609051254089421,"[0, 5]",True,False,BSV,BSV_643,2
643,0.5584722986355635,0.2307746478873239,0.0299999999999999,0.21,"[0, 5]",True,False,BSV,BSV_643,2
643,0.5896141890404929,0.2885211267605634,0.04,0.21,"[0, 5]",True,False,BSV,BSV_643,2
643,0.7261885178257041,0.2585211267605634,0.0299999999999999,0.1099999999999999,"[0, 5]",True,False,BSV,BSV_643,2
643,0.8061911279371123,0.2623239436619714,0.067595174008027,0.2387323943661968,"[0, 5]",True,False,BSV,BSV_643,2
643,0.853992558868838,0.2063380281690141,0.0335655534771127,0.1450704225352112,"[0, 5]",True,False,BSV,BSV_643,2
643,0.8731175726232396,0.331056338028169,0.0600000000000003,0.2401408450704224,"[0, 5]",True,False,BSV,BSV_643,2
643,0.9622682383362656,0.3805110049610642,0.0739824493838027,0.3184867986545228,"[1, 4, 15]",True,False,BSV,BSV_643,3
643,0.9786807465889086,0.5715492957746474,0.0426385068221827,0.4208450704225355,"[0, 4]",True,False,BSV,BSV_643,2
645,0.8389363410904356,0.3027464788732394,0.030156462990731,0.1499999999999999,"[0, 24, 4]",True,False,BSV,BSV_645,3
645,0.9023459507042254,0.3362676056338028,0.04,0.19,"[0, 24, 4]",True,False,BSV,BSV_645,3
645,0.9554168959066902,0.3878873239436619,0.05,0.2,"[0, 5]",True,False,BSV,BSV_645,2
645,0.965,0.4254929577464789,0.07,0.2,"[0, 4]",True,False,BSV,BSV_645,2
646,0.6529871949972733,0.4025408942202835,0.0459743899945474,0.2650817884405665,"[0, 20, 4]",True,False,BSV,BSV_646,3
646,0.8865995726865961,0.3914751869998619,0.0377667069929118,0.22886586695747,"[0, 20, 4]",True,False,BSV,BSV_646,3
646,0.8962973151408429,0.4646478873239437,0.145650033010565,0.3245070422535211,"[2, 4]",True,False,BSV,BSV_646,2
646,0.9217284676270902,0.3824822983703747,0.0812483380723246,0.2156212081650208,"[0, 4, 14]",True,False,BSV,BSV_646,3
648,0.2704013534330985,0.3835211267605634,0.05,0.2199999999999999,"[0, 5]",True,False,BSV,BSV_648,2
648,0.4076618956043036,0.4259341545455937,0.0776386569656488,0.3292584514721915,"[2, 5]",True,False,BSV,BSV_648,2
648,0.9418453045923444,0.3688613359546593,0.0559743899945477,0.2619956379498364,"[0, 4, 26]",True,False,BSV,BSV_648,3
649,0.070376109531713,0.3159869138495093,0.0577667069929115,0.1919738276990182,"[0, 13, 4]",True,False,BSV,BSV_649,3
649,0.1427162191901408,0.2376056338028169,0.0299999999999999,0.12,"[0, 4]",True,False,BSV,BSV_649,2
649,0.2183455846001578,0.2508854654645429,0.0557958521645135,0.1756689756861779,"[2, 4]",True,False,BSV,BSV_649,2
649,0.3406716489448381,0.313675948822707,0.0302932007899016,0.1862251370820341,"[0, 4]",True,False,BSV,BSV_649,2
649,0.3746297315140846,0.52,0.0599999999999999,0.34,"[0, 13, 5]",True,True,BSV,BSV_649,3
650,0.3992603044915483,0.3998146128680477,0.078520608983097,0.3196292257360958,"[2, 15, 5]",True,False,BSV,BSV_650,3
650,0.9243507150464192,0.3179007633587785,0.1287014300928418,0.2459651035986914,"[2, 3, 4, 15]",True,False,BSV,BSV_650,4
651,0.1189944134078212,0.0588042767470963,0.0130353817504655,0.0333110931862164,"[0, 3]",True,False,BSV,BSV_651,2
651,0.1420763500931099,0.1047587275980308,0.0159590316573556,0.08,"[0, 5]",True,False,BSV,BSV_651,2
651,0.165,0.285,0.03,0.19,"[0, 5]",True,False,BSV,BSV_651,2
651,0.1664804469273743,0.1060516436132603,0.0148975791433892,0.0666221863724326,"[0, 5]",True,False,BSV,BSV_651,2
651,0.1928212290502793,0.3231578187394815,0.03,0.19,"[0, 5]",True,False,BSV,BSV_651,2
651,0.2350279329608939,0.2647587275980309,0.0300558659217877,0.149517455196062,"[0, 5]",True,False,BSV,BSV_651,2
651,0.2391061452513966,0.0591441858612414,0.0119180633147113,0.0394294572408276,"[0, 15, 5]",True,True,BSV,BSV_651,3
651,0.2722532588454376,0.0231138197618644,0.0119180633147113,0.0462276395237289,"[0, 4]",True,False,BSV,BSV_651,2
651,0.3165735567970205,0.0547253673773555,0.0230912476722532,0.0577845494046611,"[2, 3, 4, 15]",True,True,BSV,BSV_651,4
651,0.3574767225325885,0.1619954557072532,0.020800744878957,0.1090349103921237,"[0, 5]",True,False,BSV,BSV_651,2
651,0.3689013035381751,0.0815781873948157,0.0145251396648044,0.0516661853500499,"[0, 3]",True,True,BSV,BSV_651,2
651,0.3858472998137802,0.0751199142260594,0.0126629422718808,0.0564249129480808,"[0, 5]",True,False,BSV,BSV_651,2
651,0.3944134078212291,0.114209462352742,0.0208566108007449,0.057104731176371,"[0, 13, 4]",True,False,BSV,BSV_651,3
651,0.4309861967013901,0.2375256855889417,0.0436760160633563,0.1564142600193301,"[2, 5, 29]",True,False,BSV,BSV_651,3
651,0.4933487876551748,0.1445174551960617,0.0147795119956376,0.0699999999999999,"[0, 3]",True,True,BSV,BSV_651,2
651,0.6452141527001864,0.1946600908858549,0.0304283054003721,0.1093201817717098,"[0, 4]",True,False,BSV,BSV_651,2
651,0.8326070763500932,0.250438545826321,0.0452141527001865,0.160877091652642,"[0, 5]",True,False,BSV,BSV_651,2
651,0.9039385474860334,0.2720394546848702,0.0478770949720675,0.189517455196062,"[2, 5]",True,True,BSV,BSV_651,2
651,0.9744692737430166,0.2278179096253365,0.0229795158286781,0.1492321838164756,"[0, 13, 4]",True,False,BSV,BSV_651,3
652,0.2126897788404064,0.6199999999999996,0.0853795576808128,0.3999999999999997,"[0, 5, 19]",True,False,BSV,BSV_652,3
652,0.3318901303538175,0.4120394546848704,0.0637802607076349,0.3040789093697408,"[0, 4, 19]",True,False,BSV,BSV_652,3
652,0.6350901341075299,0.193673092910461,0.0848363379225735,0.1564690941682811,"[0, 3, 14]",True,False,BSV,BSV_652,3
652,0.6849638128748633,0.1712104689203926,0.0233001209787351,0.128680479825518,"[0, 20, 4]",True,False,BSV,BSV_652,3
652,0.7169180633147113,0.2788376369677717,0.03,0.22,"[0, 4]",True,False,BSV,BSV_652,2
652,0.7437908517466031,0.4599560010223824,0.0813568439928275,0.3235963645658022,"[0, 20, 4]",True,False,BSV,BSV_652,3
652,0.7839385474860334,0.2632564554516575,0.0300000000000001,0.1861183640546112,"[0, 4, 11]",True,True,BSV,BSV_652,3
653,0.5085102420856612,0.2798573643102067,0.0319180633147112,0.1742761827940929,"[0, 4]",True,False,BSV,BSV_653,2
653,0.589283054003724,0.2981578187394815,0.0340968342644317,0.1827192729131606,"[0, 13, 4]",True,False,BSV,BSV_653,3
653,0.6183519553072625,0.3621380913970463,0.0344692737430169,0.1974780005111916,"[0, 4]",True,False,BSV,BSV_653,2
654,0.160753360047104,0.3842592592592591,0.068520608983097,0.2299999999999996,"[0, 5]",True,False,BSV,BSV_654,2
654,0.7879876893939393,0.2243878175696357,0.02,0.11,"[0, 5]",True,False,BSV,BSV_654,2
654,0.7920158361971248,0.3756658648703644,0.1496093750000012,0.2606561859193443,"[1, 4, 15]",True,False,BSV,BSV_654,3
654,0.8025599747474746,0.2180609121518212,0.02,0.09,"[0, 5]",True,False,BSV,BSV_654,2
654,0.8342349036654134,0.225611756664388,0.0285021146616542,0.0940533151059463,"[0, 5]",True,False,BSV,BSV_654,2
654,0.8691479675751879,0.2245386192754614,0.0396939614661657,0.0881749829118251,"[1, 3, 15]",True,True,BSV,BSV_654,3
655,0.0664755599050935,0.3146932168386663,0.1114767132819972,0.1893864336773334,"[1, 4, 15]",True,False,BSV,BSV_655,3
655,0.5057539019901854,0.3848146128680478,0.0711948779989094,0.2299999999999999,"[0, 5]",True,False,BSV,BSV_655,2
655,0.5610872395833336,0.321296296296296,0.0421744791666665,0.2025925925925928,"[0, 5]",True,False,BSV,BSV_655,2
0,0.393430821147358,0.5500973665820672,0.2868616422947126,0.5998052668358775,"[17, 1, 3, 15]",True,False,GSV,GSV_0,4
0,0.6387271066756863,0.4190146049873094,0.1552791949725862,0.2700000000000001,"[0, 17, 3]",True,False,GSV,GSV_0,3
0,0.7696962879640039,0.6365585142888699,0.276355455568052,0.5148148148148147,"[2, 4, 15]",True,False,GSV,GSV_0,3
1,0.1396231721034873,0.3819951316708972,0.1127446569178856,0.2519221067343488,"[2, 15, 5]",True,False,GSV,GSV_1,3
1,0.2449593701774689,0.3883333333333331,0.0499187403549382,0.2366666666666666,"[0, 5]",True,False,GSV,GSV_1,2
1,0.33,0.46,0.06,0.34,"[0, 5]",True,False,GSV,GSV_1,2
1,0.422311586051744,0.4229561850380712,0.0868728908886397,0.2659123700761417,"[0, 5]",True,False,GSV,GSV_1,2
2,0.1815635545556808,0.445,0.0658717660292467,0.27,"[0, 5]",True,False,GSV,GSV_2,2
2,0.25,0.35,0.04,0.22,"[0, 5]",True,False,GSV,GSV_2,2
2,0.5656861642294715,0.4078831601015233,0.0558717660292461,0.2478344768104908,"[0, 5]",True,False,GSV,GSV_2,2
2,0.575,0.505,0.05,0.29,"[0, 5]",True,False,GSV,GSV_2,2
3,0.0849027688941682,0.3224610136452236,0.0381088445216049,0.1887621832358672,"[0, 5]",True,False,GSV,GSV_3,2
3,0.1044956140350877,0.4465789473684211,0.07,0.27,"[0, 5]",True,False,GSV,GSV_3,2
3,0.1399064429012345,0.2430555555555555,0.0417631172839506,0.1342592592592592,"[0, 18, 5]",True,False,GSV,GSV_3,3
3,0.1742434210526316,0.2616715399610136,0.0199999999999999,0.1401851851851853,"[0, 5]",True,False,GSV,GSV_3,2
3,0.1908024945175436,0.2447368421052631,0.0112760416666666,0.1231578947368422,"[0, 5]",True,False,GSV,GSV_3,2
3,0.2147478070175438,0.3571052631578947,0.0399999999999999,0.17,"[0, 4, 11]",True,True,GSV,GSV_3,3
3,0.2576260964912281,0.3108479532163743,0.0399999999999999,0.1718518518518522,"[0, 13, 4]",True,False,GSV,GSV_3,3
3,0.2808162006578946,0.5460526315789472,0.1087541118421056,0.3952631578947372,"[2, 4, 15]",True,False,GSV,GSV_3,3
3,0.3548368969298245,0.4423684210526316,0.0399999999999999,0.27,"[0, 4]",True,False,GSV,GSV_3,2
3,0.4729673793859647,0.3333284600389863,0.0399999999999999,0.1901851851851851,"[0, 5]",True,False,GSV,GSV_3,2
3,0.7163941873274037,0.3303460038986353,0.0440950520833329,0.1964814814814813,"[0, 5, 19]",True,False,GSV,GSV_3,3
3,0.81058640071678,0.3911452241715396,0.0657424286265426,0.2401851851851853,"[0, 13, 5, 19]",True,False,GSV,GSV_3,4
3,0.9125097021706462,0.3446296296296289,0.0551391300154321,0.2092592592592589,"[0, 5, 19]",True,False,GSV,GSV_3,3
4,0.464528861653796,0.3909853950126903,0.1179389021142334,0.241970790025381,"[0, 18, 5, 32]",True,False,GSV,GSV_4,4
4,0.7823491753472216,0.3770370370370367,0.0846983506944445,0.2592592592592592,"[0, 5]",True,False,GSV,GSV_4,2
6,0.2812569063088829,0.2485861568140358,0.0278747439956836,0.1158195477177242,"[0, 4]",True,False,GSV,GSV_6,2
6,0.7318223061565127,0.8322222222222219,0.3826005343809282,0.3355555555555549,"[2, 15, 5, 19]",True,False,GSV,GSV_6,4
7,0.0114848572530864,0.4402777777777777,0.0229697145061728,0.2749999999999999,"[0, 4, 23]",True,False,GSV,GSV_7,3
7,0.0748684462673454,0.3486333830507732,0.0429131564717285,0.1885560527299672,"[0, 4, 23]",True,False,GSV,GSV_7,3
7,0.0897907021604938,0.2763888888888888,0.0678650655864197,0.1138888888888887,"[2, 4]",True,False,GSV,GSV_7,2
7,0.1352262215120679,0.5380433446303116,0.0990639979816669,0.4185128637737558,"[2, 5, 19]",True,False,GSV,GSV_7,3
7,0.2482293331090741,0.35118143176404,0.05368177613321,0.1300000000000001,"[0, 4, 19]",True,False,GSV,GSV_7,3
7,0.2756942225212345,0.4250000000000001,0.0707644436969137,0.11,"[0, 4, 19]",True,False,GSV,GSV_7,3
7,0.3709443002097612,0.3344631121073067,0.0632782456515203,0.1603668783430926,"[0, 3]",True,False,GSV,GSV_7,2
7,0.4340639979816666,0.6365400446965624,0.1481279959633339,0.6269199106068764,"[2, 15, 5]",True,False,GSV,GSV_7,3
7,0.5121528887393826,0.4324046975611796,0.0701404423513581,0.1767299776517191,"[0, 3]",True,False,GSV,GSV_7,2
7,0.5673791102514507,0.4776371364719196,0.0947582205029014,0.3552742729438394,"[0, 5]",True,False,GSV,GSV_7,2
7,0.6854814091435186,0.5278703703703698,0.0909628182870367,0.4157407407407401,"[0, 5]",True,False,GSV,GSV_7,2
7,0.845,0.5,0.09,0.32,"[0, 5]",True,False,GSV,GSV_7,2
8,0.26,0.29,0.06,0.18,"[0, 5]",True,False,GSV,GSV_8,2
8,0.3648706411698544,0.4199756583544847,0.129741282339706,0.379951316708968,"[2, 4]",True,False,GSV,GSV_8,2
8,0.535,0.36,0.03,0.26,"[0, 4]",True,False,GSV,GSV_8,2
9,0.0313305412371134,0.4639175257731958,0.0626610824742268,0.2948453608247423,"[0, 5]",True,False,GSV,GSV_9,2
9,0.5823734533183353,0.3666624062737659,0.04,0.24,"[0, 4]",True,False,GSV,GSV_9,2
9,0.63,0.44,0.04,0.3,"[0, 5]",True,False,GSV,GSV_9,2
9,0.8051787337492133,0.414121627996749,0.08901117194838,0.2504512769060521,"[2, 3]",True,False,GSV,GSV_9,2
