ifile,x,y,width,height,ilabel,num_labels,is_valid,is_challenging,data_source
443,0.1838677737376015,0.2343738237504353,0.0477355474752025,0.0712523524991304,"[2, 6]",2,True,False,BSV
443,0.19,0.2625423449843385,0.02,0.1,"[0, 6]",2,True,False,BSV
443,0.2500942189900815,0.2381402912443446,0.0401884379801613,0.0762805824886887,"[2, 6]",2,True,False,BSV
443,0.2824440345274205,0.2825893949669374,0.0319552276219356,0.0750094099965192,"[0, 4]",2,True,False,BSV
443,0.3676928659689319,0.2575141149947798,0.0353857319378632,0.0950282299895585,"[1, 23, 6]",3,True,False,BSV
443,0.4121654887681455,0.2651419934625244,0.0459687578334276,0.1077792819267887,"[2, 6]",2,True,False,BSV
443,0.9538121537646111,0.2221015573402424,0.0476243075292218,0.1042031146804847,"[2, 6]",2,True,False,BSV
444,0.01,0.355,0.02,0.13,"[0, 6]",2,True,False,BSV
444,0.1679886431560071,0.3315462472550829,0.0559772863120143,0.1830924945101662,"[0, 6]",2,True,False,BSV
444,0.2157591153616259,0.3281828090688537,0.0359772863120143,0.1876372884642634,"[0, 5]",2,True,False,BSV
444,0.3399999999999998,0.3037283296734441,0.0399999999999999,0.1874566593468881,"[0, 35, 5]",3,True,False,BSV
445,0.1750558659217877,0.325438545826321,0.05,0.16,"[0, 6, 44]",3,True,False,BSV
445,0.4848975791433892,0.3296600908858548,0.0697951582867781,0.2628285483822783,"[1, 6, 44]",3,True,False,BSV
446,0.3164897579143388,0.2577739186040219,0.0299999999999999,0.1674566593468882,"[0, 6]",2,True,False,BSV
448,0.965542959101781,0.2488899501425745,0.054128234496622,0.1933064440667048,"[0, 6]",2,True,False,BSV
448,0.992767372253593,0.1805293948484794,0.0144652554928138,0.0640875312284995,"[0, 4]",2,True,True,BSV
449,0.0469251870823829,0.2962669814255319,0.0781794209935206,0.1457357805681623,"[0, 6]",2,True,False,BSV
450,0.2274357441721457,0.1974784588616732,0.0209205020920501,0.0916474615711632,"[0, 6]",2,True,False,BSV
450,0.2530622183189912,0.2392571900584527,0.0253795576808127,0.0476372884642635,"[0, 4]",2,True,False,BSV
450,0.3463314711359404,0.3029165463375125,0.04,0.1,"[0, 4, 27]",3,True,True,BSV
450,0.3824533532353594,0.1977192729131607,0.0213568439928269,0.0900000000000001,"[0, 6]",2,True,False,BSV
450,0.4853258845437617,0.3790789093697407,0.0906517690875232,0.2381578187394817,"[2, 5, 23]",3,True,False,BSV
450,0.6824396622443645,0.265043983065012,0.0359772863120147,0.1287283296734441,"[0, 6]",2,True,False,BSV
450,0.8976983607542723,0.2604825288913326,0.0722185638707008,0.1446494203037034,"[0, 17, 6]",3,True,False,BSV
450,0.9369226269783758,0.2084074212512414,0.0189659294680215,0.0954552060459025,"[0, 6]",2,True,False,BSV
451,0.1277704722056187,0.6749999999999997,0.1418410041841004,0.5099999999999998,"[0, 5]",2,True,False,BSV
451,0.38755230125523,0.5882731236275416,0.0951046025104601,0.416546247255083,"[0, 5]",2,True,False,BSV
451,0.6993693962940821,0.276546247255083,0.1187387925881655,0.2130924945101661,"[2, 6]",2,True,False,BSV
451,0.7391034070531981,0.3220014533009853,0.0925523012552299,0.2199999999999998,"[0, 6]",2,True,False,BSV
451,0.835,0.35,0.09,0.26,"[0, 6]",2,True,False,BSV
452,0.1661080074487896,0.254591926494654,0.0052141527001862,0.0033990911414506,"[0, 6]",2,True,False,BSV
452,0.181262459636621,0.2530295187095142,0.0335863717872086,0.1450939478111518,"[0, 6]",2,True,False,BSV
452,0.1955865921787709,0.2186403635434196,0.02,0.1199999999999999,"[0, 6]",2,True,False,BSV
452,0.700214152700186,0.3446054531512961,0.0499999999999999,0.2271047311763708,"[1, 6, 44]",3,True,False,BSV
453,0.1023341303048415,0.4098193708826243,0.0846682606096832,0.239638741765249,"[2, 6]",2,True,False,BSV
455,0.6698625224148235,0.362091767859673,0.079725044829647,0.2441835357193467,"[0, 6]",2,True,False,BSV
455,0.7100806933652117,0.3338186442321317,0.0601613867304245,0.1876372884642635,"[0, 6]",2,True,False,BSV
456,0.0600806933652121,0.2171820824183607,0.0201613867304243,0.0743641648367221,"[0, 5]",2,True,False,BSV
456,0.0610818888224745,0.4710007266504924,0.1221637776449491,0.3620014533009851,"[2, 23, 6]",3,True,False,BSV
456,0.1453795576808129,0.3370917678596734,0.0507591153616258,0.1941835357193468,"[0, 6]",2,True,False,BSV
456,0.1968170950388525,0.525816464280653,0.1336341900777045,0.3883670714386929,"[2, 23, 6]",3,True,False,BSV
456,0.2056186491332935,0.1909322116065901,0.0263000597728631,0.0480058132039426,"[0, 6]",2,True,False,BSV
456,0.2438732815301852,0.2083888709534783,0.0203227734608487,0.0567341428773868,"[0, 6]",2,True,False,BSV
456,0.2653915122534369,0.2072978297442979,0.0155409444112373,0.0589162252957478,"[0, 5]",2,True,False,BSV
456,0.3037477585176328,0.3710007266504926,0.067495517035266,0.2420014533009856,"[2, 23, 6]",3,True,False,BSV
456,0.3259772863120143,0.4448193708826246,0.04,0.29,"[0, 6]",2,True,False,BSV
456,0.3607292289300657,0.1516547280760916,0.0101613867304244,0.0392774835304985,"[0, 5]",2,True,False,BSV
456,0.3844829647340104,0.2892738502780344,0.0289659294680214,0.1585477005560686,"[0, 6]",2,True,False,BSV
456,0.4,0.42,0.04,0.26,"[0, 5]",2,True,False,BSV
456,0.4186670651524203,0.3754552060459026,0.0373341303048419,0.2309104120918049,"[0, 5]",2,True,False,BSV
456,0.5912761506276163,0.2715498805075469,0.0305977286312022,0.1430997610150945,"[0, 6]",2,True,False,BSV
457,0.2925523012552301,0.2320917678596732,0.0343454871488344,0.1398193708826246,"[0, 5]",2,True,False,BSV
457,0.4395397489539748,0.3604552060459024,0.0764614465032874,0.2870954011121371,"[2, 6]",2,True,False,BSV
457,0.541873879258816,0.2793641648367221,0.0437477585176332,0.1787283296734441,"[0, 6]",2,True,False,BSV
457,0.5762104004781832,0.1680203462137993,0.0251046025104602,0.080737049479358,"[0, 6]",2,True,False,BSV
457,0.6000806933652121,0.1844544793954095,0.0153795576808128,0.0841835357193468,"[0, 6]",2,True,False,BSV
457,0.6041572026300064,0.1510910412091805,0.0165750149432153,0.08,"[0, 6]",2,True,False,BSV
457,0.6220920502092052,0.256546247255083,0.0241841004184098,0.153092494510166,"[0, 6]",2,True,False,BSV
457,0.6383682008368201,0.2091835357193467,0.02,0.11,"[0, 6]",2,True,False,BSV
457,0.6727704722056194,0.2498193708826247,0.0455409444112368,0.1596387417652492,"[2, 6, 44]",3,True,False,BSV
457,0.679617453676031,0.1260152596603495,0.0322773460848775,0.0469147719947621,"[1, 4]",2,True,False,BSV
457,0.7127913927077106,0.1429263984026474,0.0268977884040646,0.0458237307855816,"[1, 4]",2,True,False,BSV
457,0.7232875074716076,0.2554552060459025,0.0289659294680215,0.1399999999999999,"[0, 35, 5]",3,True,False,BSV
457,0.7288045427375971,0.5326372884642637,0.1,0.41,"[0, 5]",2,True,False,BSV
457,0.7956784219964134,0.4165462472550832,0.071356843992828,0.3130924945101661,"[0, 5]",2,True,False,BSV
457,0.8121667662881056,0.15,0.0165750149432153,0.08,"[0, 5]",2,True,False,BSV
457,0.8667065152420801,0.1112862033364125,0.0107591153616257,0.0370954011121375,"[0, 6]",2,True,False,BSV
457,0.8831440526001195,0.112377244545593,0.0077704722056185,0.0392774835304985,"[0, 6]",2,True,False,BSV
457,0.9402271368798566,0.1151048475685443,0.0107591153616259,0.038186442321318,"[0, 6]",2,True,False,BSV
457,0.940678421996414,0.1630924945101662,0.0165750149432153,0.08,"[0, 5]",2,True,False,BSV
458,0.0381098696461825,0.3224780005111913,0.0762197392923649,0.134078909369741,"[0, 6]",2,True,False,BSV
458,0.1124487895716945,0.3078049065271266,0.0499999999999999,0.1760043599029569,"[0, 6]",2,True,False,BSV
458,0.1735661080074488,0.3477192729131605,0.03,0.09,"[0, 6]",2,True,False,BSV
458,0.1998975791433892,0.3583550921638335,0.03,0.1,"[0, 6]",2,True,False,BSV
458,0.3074487895716946,0.4011183640546112,0.04,0.15,"[0, 6]",2,True,False,BSV
458,0.3631378026070761,0.3547754037302174,0.0699999999999999,0.2214595659488593,"[0, 6]",2,True,False,BSV
458,0.4221362342650998,0.3849203639797662,0.049247084542426,0.1623960001496897,"[0, 6]",2,True,False,BSV
458,0.55337570305465,0.37801884017106,0.1569934249850568,0.3069147719947617,"[0, 5]",2,True,False,BSV
459,0.1069545726240286,0.3280924945101662,0.0539091452480574,0.1961849890203322,"[0, 6]",2,True,False,BSV
459,0.3153466826060967,0.3298193708826245,0.1306933652121934,0.2196387417652491,"[0, 17, 6]",3,True,False,BSV
460,0.5339385474860334,0.3691775460819169,0.0996834264432031,0.3051532744467348,"[2, 6]",2,True,False,BSV
462,0.0144829647340107,0.2598193708826244,0.0289659294680215,0.1596387417652492,"[0, 6]",2,True,False,BSV
464,0.7557539019901833,0.3329825517993457,0.0750924379770996,0.2412322791712106,"[0, 5]",2,True,False,BSV
464,0.8580014014790066,0.2614503816793889,0.0760028029580155,0.2029007633587784,"[0, 7]",2,True,False,BSV
465,0.0967039106145251,0.2833990911414507,0.04,0.16,"[0, 6]",2,True,False,BSV
465,0.1559590316573556,0.3251972734243519,0.06,0.19,"[0, 6]",2,True,False,BSV
465,0.157877094972067,0.225197273424352,0.0371322160148976,0.1026312749579264,"[0, 6]",2,True,False,BSV
465,0.2087523277467411,0.3018392933608183,0.0294227188081938,0.1876298310080759,"[0, 5]",2,True,False,BSV
467,0.4873897559978186,0.3609978189749181,0.0547795119956379,0.2019956379498364,"[0, 6]",2,True,False,BSV
468,0.1962731094942747,0.0682715376226826,0.0325462189885496,0.1365430752453653,"[0, 5]",2,True,False,BSV
468,0.3384423774877316,0.3698146128680479,0.0768847549754633,0.2996292257360959,"[0, 6]",2,True,False,BSV
469,0.2130654264926391,0.2649073064340237,0.0688335349645582,0.1898146128680479,"[2, 6]",2,True,False,BSV
469,0.2795590239912759,0.235359869138495,0.0531436579880042,0.0932715376226826,"[0, 4]",2,True,False,BSV
469,0.6687410969874591,0.2996292257360959,0.0595590239912758,0.1999999999999999,"[0, 6]",2,True,False,BSV
469,0.683065426492639,0.4363576881134132,0.0661308529852782,0.2127153762268262,"[0, 35, 5]",3,True,False,BSV
469,0.7066500604893662,0.2455452562704469,0.035376950995093,0.1638058887677206,"[0, 5]",2,True,False,BSV
469,0.7440398164871864,0.2782715376226826,0.0465718289940022,0.2099999999999999,"[0, 6]",2,True,False,BSV
469,0.8341180479825521,0.3426335877862593,0.0667282919847327,0.2099999999999998,"[0, 6]",2,True,False,BSV
470,0.1652987194997274,0.2382715376226826,0.0595874369547436,0.1248964013086151,"[1, 5]",2,True,False,BSV
470,0.4370270114844599,0.3486314067611776,0.0540540229689201,0.2568920392584515,"[1, 6]",2,True,False,BSV
471,0.2000782314953652,0.4999999999999998,0.0801564629907309,0.3399999999999999,"[0, 5, 20]",3,True,False,BSV
471,0.3918545182243277,0.2572158850345803,0.02,0.1476335877862595,"[0, 6]",2,True,False,BSV
471,0.4324487895716945,0.2572367281092224,0.03,0.15,"[0, 6]",2,True,False,BSV
471,0.4539525619588051,0.1799013632878237,0.0269924552257784,0.0669954557072531,"[2, 5, 23]",3,True,False,BSV
471,0.8257930657103616,0.3820883315158124,0.0759743899945473,0.3041766630316248,"[0, 6, 20]",3,True,False,BSV
472,0.3108776325099025,0.1500118862923998,0.0117923169983641,0.0799999999999999,"[0, 6]",2,True,False,BSV
472,0.324021290497907,0.1282016354745155,0.011792316998364,0.071275899672846,"[0, 6]",2,True,False,BSV
472,0.5061731843575417,0.2280440998562803,0.0299999999999999,0.1365430752453652,"[0, 5]",2,True,False,BSV
472,0.5587243947858471,0.1566776372032082,0.017169267993457,0.0919956379498363,"[0, 6]",2,True,False,BSV
472,0.8761173184357541,0.2403505478710868,0.03,0.19,"[0, 18, 5]",3,True,True,BSV
473,0.5076350093109869,0.279234986866317,0.0446927374301676,0.1804910388033209,"[0, 5]",2,True,False,BSV
473,0.7541820729961829,0.7699999999999995,0.2893029239367508,0.4599999999999999,"[0, 8]",2,True,False,BSV
474,0.5494557235862275,0.0668135970351717,0.0196822272215973,0.0791451068616422,"[0, 6]",2,True,False,BSV
474,0.6278880843456013,0.1984364454443192,0.0395613048368948,0.1568728908886388,"[0, 7]",2,True,False,BSV
474,0.7233519553072625,0.341843379646335,0.0399999999999999,0.2535016349636086,"[0, 6, 20]",3,True,False,BSV
474,0.7473124815403658,0.314395477101675,0.0262756052141527,0.1953242346514113,"[0, 6, 20]",3,True,False,BSV
474,0.9729795158286778,0.3342989374520758,0.04,0.23,"[0, 6, 20]",3,True,False,BSV
475,0.691001195457261,0.363182809068854,0.0820023909145254,0.2663656181377076,"[1, 23, 6]",3,True,False,BSV
476,0.5135490219465645,0.2932715376226827,0.1494877998909493,0.2483533260632495,"[1, 5, 23]",3,True,False,BSV
476,0.741273109494275,0.327088331515812,0.0625462189885497,0.2541766630316247,"[0, 6]",2,True,False,BSV
476,0.8374039624795522,0.4748964013086146,0.2331008468511445,0.3697928026172306,"[0, 8]",2,True,False,BSV
477,0.2932872922587667,0.2041184835636161,0.0265745845175332,0.1082369671272324,"[0, 6]",2,True,False,BSV
478,0.8024679874931847,0.3242693565976009,0.0649359749863683,0.2285387131952017,"[0, 6]",2,True,False,BSV
479,0.01,0.4,0.02,0.3,"[0, 5]",2,True,False,BSV
479,0.1304551824904579,0.2132715376226823,0.0361308529852781,0.1199999999999998,"[0, 5, 42]",3,True,False,BSV
479,0.1915718289940021,0.3548146128680478,0.0631436579880043,0.2496292257360957,"[0, 5]",2,True,False,BSV
479,0.5945590239912761,0.2814503816793894,0.0491180479825515,0.2029007633587785,"[2, 6]",2,True,False,BSV
479,0.6374679874931846,0.2926335877862595,0.0549359749863687,0.2052671755725189,"[0, 6]",2,True,False,BSV
479,0.7023897559978193,0.2981788440567066,0.0403129259814607,0.165081788440567,"[0, 6]",2,True,False,BSV
479,0.9232859144970008,0.3192693565976008,0.0665718289940023,0.1985387131952015,"[0, 4]",2,True,False,BSV
480,0.4268989614571974,0.3951744820065431,0.133797922914395,0.250348964013086,"[1, 5, 23]",3,True,False,BSV
480,0.9086628654920932,0.4759978189749184,0.117325730984188,0.3319956379498364,"[0, 27, 6]",3,True,False,BSV
481,0.0738833534964558,0.4180861504907305,0.0477667069929116,0.2561723009814613,"[0, 5]",2,True,False,BSV
481,0.1563513409896401,0.4288985823336959,0.1046514619683751,0.2977971646673933,"[0, 5, 42]",3,True,False,BSV
481,0.2546870740185384,0.4129934569247542,0.0882360959651035,0.2529007633587786,"[0, 5, 42]",3,True,False,BSV
481,0.2680654264926391,0.2703598691384949,0.036130852985278,0.1007197382769901,"[0, 5, 34]",3,True,False,BSV
481,0.5256756704948206,0.3699182115594329,0.1113513409896404,0.2176117775354414,"[0, 5, 42]",3,True,False,BSV
481,0.8505974389994545,0.3602780806979277,0.1134565839694659,0.1965212649945472,"[0, 8]",2,True,False,BSV
482,0.0498625224148236,0.4376372884642633,0.0797250448296473,0.255274576928527,"[0, 5, 30]",3,True,False,BSV
482,0.1443370152704553,0.322091767859673,0.1086740305409111,0.2441835357193466,"[2, 23, 6]",3,True,False,BSV
483,0.0244949989776444,0.1957470010905125,0.0310668279716466,0.1014176663031624,"[2, 4, 23]",3,True,False,BSV
483,0.0348577434910032,0.5191766630316239,0.0697154869820065,0.2983533260632496,"[0, 17, 6, 20]",4,True,False,BSV
483,0.0796834264432029,0.2423425555030566,0.0274487895716945,0.1110887464403103,"[2, 23, 6]",3,True,False,BSV
483,0.1063513409896401,0.5464320163442106,0.1127026819792802,0.3328640326884217,"[0, 6, 20]",3,True,False,BSV
483,0.1959551920730576,0.2399999999999997,0.0325462189885498,0.0799999999999999,"[0, 4, 27]",3,True,False,BSV
483,0.2415346810307931,0.1898108560898646,0.0338919925512104,0.0527707147690942,"[12, 1, 4]",3,True,False,BSV
483,0.2778398510242085,0.1910289221495268,0.0268156424581005,0.0530258218066302,"[12, 1, 4]",3,True,True,BSV
483,0.5026745275500246,0.3377192729131604,0.0979002655283551,0.159517455196062,"[2, 5, 23]",3,True,False,BSV
484,0.103784529119871,0.1439414848686847,0.0675690582397421,0.0961199368646017,"[1, 6]",2,True,False,BSV
484,0.1979132002207709,0.1462985129626021,0.0263583789233114,0.1060507786701212,"[2, 6]",2,True,False,BSV
484,0.2403519330360728,0.1441164305442411,0.0263583789233114,0.1060507786701212,"[0, 6]",2,True,False,BSV
484,0.2721823199575979,0.1399999999999999,0.0243646399151955,0.0799999999999999,"[0, 6]",2,True,False,BSV
484,0.5388397784093513,0.5905077867012121,0.2549171193215642,0.4610155734024246,"[0, 8]",2,True,False,BSV
485,0.02,0.27,0.04,0.18,"[0, 6]",2,True,False,BSV
485,0.1829886431560071,0.2942738502780342,0.0459772863120144,0.2085477005560688,"[0, 6]",2,True,False,BSV
485,0.2239659294680215,0.3126372884642635,0.0359772863120144,0.1899999999999998,"[0, 6, 44]",3,True,False,BSV
485,0.3495636580992225,0.3053648914872149,0.0259772863120144,0.1663656181377076,"[0, 6, 44]",3,True,False,BSV
485,0.357770472205618,0.3441835357193467,0.0671727435744172,0.2596387417652493,"[0, 6]",2,True,False,BSV
485,0.5857591153616256,0.2764559326963953,0.0347818290496114,0.1798193708826245,"[2, 6, 46]",3,True,False,BSV
485,0.783349937362419,0.3151692622337373,0.0750680755616596,0.2103385244674747,"[2, 23, 6]",3,True,False,BSV
485,0.8239857278729059,0.2375949729058291,0.0699604031902294,0.1753592080453958,"[2, 6]",2,True,False,BSV
486,0.6656756704948199,0.3599999999999999,0.0513513409896403,0.2999999999999999,"[0, 5]",2,True,False,BSV
487,0.0294807924959105,0.3599999999999999,0.0589615849918211,0.28,"[0, 5]",2,True,False,BSV
487,0.4165718289940014,0.3941766630316248,0.0531436579880041,0.2683533260632497,"[0, 5]",2,True,False,BSV
487,0.4472474994888215,0.1842693565976008,0.0225462189885493,0.0819956379498363,"[0, 6]",2,True,False,BSV
487,0.4761588825654307,0.1570338058887677,0.0035846339967284,0.0065430752453653,"[0, 6]",2,True,False,BSV
487,0.4863153455561613,0.1597600872410031,0.0119487799890949,0.044711014176663,"[0, 6]",2,True,False,BSV
487,0.5000782314953647,0.3715321701199561,0.1294593869274806,0.3034351145038163,"[1, 5, 23]",3,True,False,BSV
487,0.5088051220010908,0.3347709923664119,0.036728291984733,0.194689203925845,"[0, 5]",2,True,False,BSV
487,0.7563577733097057,0.1466739367502726,0.0107539019901854,0.0468920392584514,"[0, 5]",2,True,False,BSV
487,0.817247499488822,0.3041766630316251,0.03896158499182,0.1596292257360959,"[0, 6, 20]",3,True,False,BSV
487,0.8411941112322792,0.1619411123227917,0.0203129259814613,0.0621592148309705,"[0, 5]",2,True,False,BSV
487,0.9260304491548528,0.1608505997818975,0.0179231699836422,0.0687022900763359,"[0, 6]",2,True,False,BSV
487,0.9342603044915492,0.2986314067611776,0.0565718289940023,0.1485387131952018,"[0, 6, 20]",3,True,False,BSV
487,0.990796138052072,0.1723009814612868,0.0184077238958559,0.0741548527808069,"[0, 5]",2,True,False,BSV
488,0.0167923169983642,0.3314503816793893,0.0335846339967284,0.2429007633587786,"[0, 5]",2,True,False,BSV
488,0.3538051220010904,0.3128189749182115,0.03,0.19,"[0, 5]",2,True,False,BSV
489,0.5236628654920923,0.3132715376226827,0.0473257309841874,0.1465430752453649,"[0, 6]",2,True,False,BSV
489,0.5858179270038169,0.330812431842966,0.0842104859596503,0.2303489640130861,"[0, 5]",2,True,False,BSV
490,0.2160526214899128,0.2841766630316247,0.0637410969874591,0.1399999999999999,"[0, 6]",2,True,False,BSV
490,0.3933641459923662,0.2642693565976006,0.0667282919847328,0.1885387131952016,"[0, 6]",2,True,False,BSV
490,0.7751564629907308,0.2915430752453652,0.0503129259814611,0.2030861504907305,"[0, 6]",2,True,False,BSV
490,0.8889615849918208,0.2981788440567067,0.0462873159760089,0.1563576881134131,"[2, 6, 44]",3,True,True,BSV
491,0.0622474994888222,0.3481788440567062,0.0844949989776444,0.256357688113413,"[0, 6]",2,True,False,BSV
491,0.1882076830016355,0.3319029443838599,0.0698719499727369,0.2419956379498359,"[0, 6]",2,True,False,BSV
491,0.3354551824904581,0.3741766630316245,0.0709103649809156,0.2683533260632497,"[0, 6]",2,True,False,BSV
491,0.3930654264926386,0.4402671755725187,0.0777667069929116,0.3096292257360956,"[0, 6]",2,True,False,BSV
491,0.5353129259814615,0.3081788440567066,0.0706258519629226,0.2363576881134131,"[0, 5, 30]",3,True,False,BSV
491,0.6162731094942747,0.2969956379498366,0.0525462189885499,0.233991275899673,"[0, 5, 30]",3,True,False,BSV
492,0.065,0.769721919302072,0.13,0.2794438386041438,"[0, 4, 34]",3,True,False,BSV
492,0.2139615849918211,0.3578898582333686,0.0679231699836424,0.2357797164667389,"[0, 6]",2,True,False,BSV
492,0.4892603044915485,0.4249999999999997,0.0585206089830971,0.2899999999999996,"[2, 23, 6]",3,True,False,BSV
492,0.6,0.7,0.1,0.22,"[0, 4, 34]",3,True,False,BSV
492,0.6094807924959105,0.3675408942202833,0.0389615849918211,0.275081788440567,"[0, 5]",2,True,False,BSV
492,0.920753901990185,0.3799073064340241,0.0815078039803707,0.279814612868048,"[0, 6]",2,True,False,BSV
493,0.04,0.59,0.08,0.46,"[0, 5]",2,True,False,BSV
493,0.1472346368715084,0.545,0.07,0.41,"[0, 5]",2,True,False,BSV
493,0.2805865921787709,0.5622807270868395,0.07,0.49,"[0, 5]",2,True,False,BSV
493,0.32,0.5,0.04,0.34,"[0, 5]",2,True,False,BSV
493,0.35,0.35,0.04,0.32,"[0, 18, 5]",3,True,False,BSV
493,0.3784088769808693,0.2879457711230294,0.0331471135940409,0.1414021914843472,"[0, 18, 5]",3,True,False,BSV
493,0.38,0.645,0.1,0.33,"[0, 5]",2,True,False,BSV
493,0.3979795158286778,0.4236403635434198,0.05,0.29,"[0, 6]",2,True,False,BSV
493,0.43,0.36,0.04,0.28,"[0, 18, 5]",3,True,False,BSV
493,0.4757914338919926,0.2977603839910773,0.0331471135940409,0.1414021914843472,"[0, 18, 5]",3,True,False,BSV
493,0.5125813511154649,0.5697168592061637,0.1412517039258449,0.5028789531079604,"[1, 5, 23]",3,True,False,BSV
493,0.6779795158286778,0.5570834536624875,0.09,0.46,"[0, 5]",2,True,False,BSV
493,0.693193668528864,0.6304385458263211,0.09,0.37,"[0, 35, 6]",3,True,False,BSV
494,0.1024537810114503,0.3632606324972737,0.0861592659487458,0.2265212649945473,"[2, 6, 44]",3,True,False,BSV
494,0.1956898769765539,0.3693620501635765,0.091379753953108,0.2387241003271535,"[2, 6, 44]",3,True,False,BSV
494,0.6026244504839149,0.2949073064340237,0.0652489009678295,0.1898146128680476,"[2, 5]",2,True,False,BSV
494,0.725,0.38,0.07,0.24,"[0, 6]",2,True,False,BSV
494,0.83,0.325,0.08,0.23,"[0, 6]",2,True,False,BSV
494,0.9299999999999996,0.4209051254089421,0.0599999999999999,0.2618102508178843,"[0, 6]",2,True,False,BSV
495,0.1346474326078673,0.226413840673993,0.02,0.09,"[0, 6]",2,True,False,BSV
495,0.271372201726371,0.2512711724921693,0.02,0.1,"[0, 6]",2,True,False,BSV
495,0.3082919314305725,0.2060603805054948,0.0227804396716353,0.0834314864029343,"[2, 5, 23]",3,True,False,BSV
495,0.3346273828751541,0.2138365042124567,0.0227804396716353,0.0834314864029343,"[0, 5]",2,True,False,BSV
495,0.3741166051791131,0.2268785287486949,0.0282332103582255,0.0937570574973896,"[2, 23, 6]",3,True,False,BSV
495,0.4602283616838515,0.2435346016849827,0.0243295838742561,0.0941384067399308,"[2, 23, 6]",3,True,False,BSV
495,0.4813522509997999,0.2863002451162598,0.0220058675703227,0.1224826155411907,"[0, 5]",2,True,False,BSV
495,0.6056503663930295,0.2245434245494533,0.0313007327860579,0.0963622830329688,"[2, 17, 6]",3,True,False,BSV
495,0.6973102211595942,0.2280888612577019,0.0253795576808126,0.1020014533009856,"[2, 5]",2,True,False,BSV
495,0.7095072883970225,0.2567263785380719,0.02,0.1,"[0, 6]",2,True,False,BSV
495,0.7987477585176328,0.2526372884642638,0.015977286312014,0.0943641648367221,"[0, 6]",2,True,False,BSV
495,0.8309772863120144,0.2680924945101662,0.03,0.11,"[0, 6]",2,True,False,BSV
495,0.8553795576808129,0.2530924945101662,0.0283682008368199,0.0909104120918051,"[2, 6]",2,True,True,BSV
495,0.9380693365212188,0.2660007266504928,0.0241841004184104,0.1054552060459026,"[0, 6]",2,True,False,BSV
495,0.961356843992827,0.2453648914872149,0.0235863717872087,0.0998193708826245,"[0, 5]",2,True,False,BSV
495,0.9849999999999994,0.2725469739055758,0.0299999999999999,0.1079985466990142,"[0, 6]",2,True,False,BSV
495,0.9935206216377764,0.2405455206045902,0.0129587567244468,0.0876372884642636,"[0, 5]",2,True,False,BSV
496,0.1738975599781897,0.3788985823336966,0.1077951199563794,0.2977971646673935,"[0, 6]",2,True,False,BSV
497,0.9553724394785847,0.2831578187394815,0.0892551210428306,0.271578187394816,"[1, 5]",2,True,False,BSV
497,0.9594692737430166,0.2092761827940927,0.03,0.11,"[0, 5]",2,True,False,BSV
498,0.2174501334361143,0.3776614392999764,0.0555334139858233,0.2030861504907302,"[0, 5]",2,True,False,BSV
498,0.7053290521958486,0.3330512905379379,0.1147917986653925,0.2025899532938078,"[1, 6]",2,True,False,BSV
498,0.8062439297641768,0.3124318429661941,0.0902132889176662,0.1755725190839695,"[0, 17, 6]",3,True,False,BSV
498,0.8190968342644319,0.3424780005111914,0.05,0.17,"[0, 6]",2,True,False,BSV
499,0.0565078039803707,0.3541766630316247,0.069430973964013,0.2261723009814613,"[0, 6]",2,True,False,BSV
500,0.537396380009542,0.4067611777535441,0.0890184109187568,0.2115594329334787,"[2, 4, 23]",3,True,False,BSV
501,0.08,0.355,0.06,0.23,"[0, 5, 6]",3,True,False,BSV
501,0.1276884754975463,0.320359869138495,0.0437410969874591,0.2338058887677209,"[0, 6]",2,True,False,BSV
501,0.3348577434910034,0.4541766630316248,0.0697154869820063,0.3283533260632497,"[0, 5]",2,True,False,BSV
501,0.3938833534964554,0.3797219193020719,0.067766706992912,0.2594438386041436,"[0, 6]",2,True,False,BSV
501,0.5889615849918217,0.3475408942202835,0.0579231699836421,0.2350817884405669,"[0, 35, 6]",3,True,False,BSV
502,0.6830654264926389,0.4371701199563793,0.1841108488958561,0.2743402399127589,"[0, 8]",2,True,False,BSV
503,0.5088051220010903,0.2576335877862593,0.0295590239912759,0.1352671755725189,"[0, 4]",2,True,False,BSV
503,0.599182072996183,0.3342693565976009,0.0583641459923665,0.2085387131952016,"[0, 6]",2,True,False,BSV
503,0.7435846339967287,0.3392693565976006,0.0471692679934567,0.2185387131952018,"[0, 6]",2,True,False,BSV
505,0.5764153660032715,0.2835387131952018,0.0495590239912757,0.2027153762268266,"[0, 6]",2,True,False,BSV
505,0.6443385359869134,0.3409051254089422,0.0627026819792803,0.2152671755725191,"[0, 5]",2,True,False,BSV
506,0.5440727408878364,0.4691158999082824,0.0422981819618919,0.2062416564018785,"[0, 6]",2,True,False,BSV
506,0.8468715083798871,0.4492094623527423,0.1204469273743046,0.327936379901546,"[1, 5, 23]",3,True,False,BSV
506,0.9281153410488492,0.3824461116790151,0.0582940736285071,0.252309279227271,"[0, 5]",2,True,True,BSV
507,0.0420270114844601,0.3599999999999997,0.0840540229689203,0.2399999999999998,"[0, 28, 5]",3,True,False,BSV
508,0.3981294515062695,0.3623555070883313,0.0780796329743727,0.2447110141766628,"[2, 23, 6]",3,True,False,BSV
511,0.7135157318741453,0.4449999999999995,0.1270314637482899,0.3099999999999998,"[2, 6]",2,True,False,BSV
